depth	min	max	median	mean
9.3	4160	5617	4603	4686
9.4	4162	5662	4614	4701
9.5	4166	5706	4625	4716
9.6	4169	5750	4636	4731
9.7	4171	5795	4648	4746
9.8	4174	5842	4659	4761
9.9	4177	5887	4670	4776
10	4179	5931	4683	4791
10.1	4196	5942	4700	4805
10.2	4213	5951	4717	4818
10.3	4222	5960	4729	4832
10.4	4233	5966	4743	4846
10.5	4243	5975	4756	4859
10.6	4253	5991	4770	4873
10.7	4263	6003	4786	4887
10.8	4269	6017	4801	4901
10.9	4282	6022	4818	4914
11	4293	6031	4834	4928
11.1	4299	6044	4850	4942
11.2	4305	6065	4864	4956
11.3	4309	6086	4880	4969
11.4	4313	6105	4897	4983
11.5	4322	6126	4910	4997
11.6	4328	6147	4927	5010
11.7	4334	6156	4944	5024
11.8	4341	6170	4960	5038
11.9	4347	6187	4977	5052
12	4352	6210	4993	5065
12.1	4359	6227	5008	5079
12.2	4363	6244	5024	5093
12.3	4370	6261	5039	5107
12.4	4376	6285	5055	5120
12.5	4380	6305	5074	5134
12.6	4383	6324	5086	5148
12.7	4389	6342	5102	5161
12.8	4394	6357	5115	5175
12.9	4398	6371	5131	5189
13	4403	6393	5148	5203
13.1	4409	6406	5165	5216
13.2	4414	6422	5181	5230
13.3	4420	6447	5196	5244
13.4	4423	6469	5210	5258
13.5	4426	6488	5221	5271
13.6	4432	6500	5235	5285
13.7	4436	6515	5248	5299
13.8	4441	6539	5262	5312
13.9	4445	6558	5274	5326
14	4451	6571	5285	5340
14.1	4455	6596	5298	5354
14.2	4460	6628	5311	5367
14.3	4465	6649	5326	5381
14.4	4471	6675	5338	5395
14.5	4476	6693	5350	5409
14.6	4480	6720	5361	5422
14.7	4484	6738	5371	5436
14.8	4488	6752	5387	5450
14.9	4492	6768	5399	5463
15	4495	6791	5414	5477
15.1	4510	6802	5427	5493
15.2	4528	6821	5444	5509
15.3	4541	6843	5460	5524
15.4	4554	6855	5478	5540
15.5	4560	6862	5493	5556
15.6	4574	6872	5506	5571
15.7	4590	6889	5523	5587
15.8	4602	6907	5547	5603
15.9	4612	6931	5556	5618
16	4623	6942	5580	5634
16.1	4635	6961	5591	5650
16.2	4647	6976	5610	5665
16.3	4659	6988	5627	5681
16.4	4669	7005	5643	5697
16.5	4683	7021	5667	5712
16.6	4689	7041	5692	5728
16.7	4695	7051	5710	5744
16.8	4700	7062	5731	5759
16.9	4706	7076	5751	5775
17	4721	7094	5768	5791
17.1	4728	7115	5784	5806
17.2	4733	7142	5806	5822
17.3	4739	7156	5825	5838
17.4	4749	7171	5840	5853
17.5	4756	7195	5858	5869
17.6	4762	7220	5873	5885
17.7	4773	7239	5890	5901
17.8	4777	7256	5901	5916
17.9	4784	7276	5918	5932
18	4787	7302	5933	5948
18.1	4790	7332	5944	5963
18.2	4796	7357	5958	5979
18.3	4798	7378	5976	5995
18.4	4802	7397	5990	6010
21	5055	8018	6378	6418
21.1	5077	8028	6395	6434
21.2	5088	8040	6412	6450
21.3	5095	8049	6431	6465
21.4	5112	8053	6449	6481
21.5	5128	8058	6465	6497
21.6	5144	8065	6479	6513
21.7	5162	8075	6497	6528
21.8	5176	8088	6507	6544
21.9	5191	8098	6530	6560
22	5206	8111	6544	6576
22.1	5220	8121	6560	6591
22.2	5238	8127	6581	6607
22.3	5246	8138	6595	6623
22.4	5252	8150	6612	6638
22.5	5263	8164	6630	6654
22.6	5286	8175	6642	6670
22.7	5300	8184	6656	6686
22.8	5308	8189	6671	6701
22.9	5323	8197	6690	6717
23	5336	8209	6708	6733
23.1	5344	8220	6720	6748
23.2	5348	8234	6738	6764
23.3	5359	8245	6757	6780
23.4	5368	8258	6771	6796
23.5	5376	8277	6787	6811
23.6	5386	8291	6804	6827
23.7	5399	8312	6823	6843
23.8	5416	8332	6839	6858
23.9	5428	8347	6859	6874
24	5439	8361	6880	6890
24.1	5450	8375	6896	6906
24.2	5464	8385	6914	6921
24.3	5471	8404	6931	6937
24.4	5477	8422	6950	6953
24.5	5484	8441	6968	6968
24.6	5490	8458	6986	6984
24.7	5497	8477	7003	7000
24.8	5503	8487	7020	7016
24.9	5509	8497	7038	7031
25	5513	8519	7050	7047
25.1	5540	8523	7066	7064
25.2	5568	8527	7085	7080
25.3	5588	8534	7101	7097
25.4	5624	8540	7113	7113
25.5	5658	8545	7130	7130
25.6	5692	8553	7142	7146
25.7	5714	8559	7155	7163
25.8	5741	8566	7172	7179
25.9	5795	8573	7186	7196
26	5830	8582	7200	7212
26.1	5849	8587	7218	7229
26.2	5867	8596	7229	7246
26.3	5885	8600	7244	7262
26.4	5909	8605	7260	7279
26.5	5932	8611	7279	7295
26.6	5947	8617	7301	7312
26.7	5959	8622	7320	7328
26.8	5982	8632	7338	7345
26.9	6000	8636	7351	7361
27	6012	8643	7367	7378
27.1	6025	8650	7387	7394
27.2	6034	8663	7401	7411
27.3	6048	8681	7419	7427
27.4	6062	8698	7440	7444
27.5	6076	8702	7458	7461
27.6	6096	8705	7476	7477
27.7	6113	8712	7498	7494
27.8	6132	8723	7518	7510
27.9	6138	8741	7542	7527
28	6152	8751	7568	7543
28.1	6171	8768	7592	7560
28.2	6185	8781	7615	7576
28.3	6198	8803	7631	7593
28.4	6217	8821	7658	7609
28.5	6235	8834	7675	7626
28.6	6248	8843	7693	7643
28.7	6262	8857	7717	7659
28.8	6272	8868	7740	7676
28.9	6277	8880	7753	7692
29	6288	8899	7771	7709
29.1	6290	8919	7783	7725
29.2	6297	8939	7794	7742
29.3	6306	8952	7811	7758
29.4	6314	8970	7828	7775
29.5	6322	8997	7846	7791
29.6	6334	9025	7861	7808
29.7	6348	9043	7878	7825
29.8	6358	9080	7894	7841
29.9	6362	9102	7910	7858
30	6363	9128	7933	7874
30.1	6385	9133	7947	7889
30.2	6406	9141	7961	7903
30.3	6428	9145	7977	7917
30.4	6439	9152	7992	7932
30.5	6455	9156	8003	7946
30.6	6469	9161	8018	7961
30.7	6492	9172	8029	7975
30.8	6515	9178	8046	7990
30.9	6542	9185	8062	8004
31	6564	9191	8079	8018
31.1	6580	9196	8093	8033
31.2	6600	9202	8108	8047
31.3	6620	9210	8117	8062
31.4	6636	9215	8133	8076
31.5	6654	9223	8143	8090
31.6	6666	9229	8157	8105
31.7	6683	9237	8175	8119
31.8	6705	9246	8187	8134
31.9	6717	9251	8203	8148
32	6731	9255	8220	8163
32.1	6746	9259	8235	8177
32.2	6764	9267	8248	8191
32.3	6785	9275	8261	8206
32.4	6798	9283	8280	8220
32.5	6811	9289	8296	8235
32.6	6831	9294	8315	8249
32.7	6853	9299	8330	8263
32.8	6867	9304	8345	8278
32.9	6880	9309	8357	8292
33	6892	9315	8372	8307
33.1	6918	9323	8386	8321
33.2	6939	9336	8406	8336
33.3	6954	9346	8426	8350
33.4	6966	9353	8444	8364
33.5	6980	9362	8458	8379
33.6	6988	9371	8476	8393
33.7	7002	9388	8494	8408
33.8	7018	9398	8506	8422
33.9	7034	9403	8526	8436
34	7049	9411	8543	8451
34.1	7065	9432	8559	8465
34.2	7080	9442	8574	8480
34.3	7098	9457	8596	8494
34.4	7111	9467	8610	8509
34.5	7122	9478	8630	8523
34.6	7141	9486	8647	8537
34.7	7153	9505	8664	8552
34.8	7169	9516	8681	8566
34.9	7182	9526	8695	8581
35	7192	9538	8711	8595
35.1	7217	9539	8723	8609
35.2	7254	9541	8733	8623
35.3	7286	9545	8744	8637
35.4	7317	9547	8757	8651
35.5	7349	9548	8767	8665
35.6	7382	9550	8780	8679
35.7	7415	9553	8791	8693
35.8	7451	9556	8805	8707
35.9	7488	9561	8816	8721
36	7524	9564	8827	8735
36.1	7558	9566	8838	8749
36.2	7593	9573	8849	8763
36.3	7629	9577	8860	8777
36.4	7655	9583	8871	8791
36.5	7698	9586	8879	8805
36.6	7735	9590	8888	8819
36.7	7769	9591	8902	8833
36.8	7813	9595	8915	8847
36.9	7851	9597	8926	8861
37	7882	9599	8937	8875
37.1	7906	9602	8956	8889
37.2	7928	9605	8968	8903
37.3	7953	9610	8980	8917
37.4	7982	9612	8992	8931
37.5	8006	9615	9004	8945
37.6	8034	9620	9016	8959
37.7	8057	9624	9027	8973
37.8	8079	9629	9042	8987
37.9	8096	9635	9053	9001
38	8106	9639	9065	9014
38.1	8120	9643	9076	9028
38.2	8149	9645	9087	9042
38.3	8182	9651	9099	9056
38.4	8202	9659	9111	9070
38.5	8222	9667	9127	9084
38.6	8249	9675	9143	9098
38.7	8276	9683	9159	9112
38.8	8293	9689	9174	9126
38.9	8309	9694	9191	9140
39	8329	9697	9205	9154
39.1	8336	9718	9219	9168
39.2	8352	9730	9237	9182
39.3	8364	9740	9256	9196
39.4	8374	9746	9272	9210
39.5	8382	9753	9289	9224
39.6	8389	9763	9302	9238
39.7	8409	9774	9316	9252
39.8	8421	9789	9331	9266
39.9	8429	9797	9347	9280
40	8445	9818	9360	9294
40.1	8522	9830	9382	9321
40.2	8602	9843	9403	9347
40.3	8690	9851	9426	9374
40.4	8765	9860	9445	9400
40.5	8839	9869	9468	9426
40.6	8910	9876	9490	9453
40.7	8983	9889	9511	9479
40.8	9053	9899	9531	9506
40.9	9126	9911	9550	9532
41	9198	9921	9569	9559
41.1	9264	9936	9588	9585
41.2	9339	9955	9606	9612
41.3	9399	9973	9627	9638
41.4	9466	9985	9646	9665
41.5	9533	10003	9668	9691
41.6	9581	10017	9694	9718
41.7	9613	10049	9718	9744
41.8	9629	10092	9747	9771
41.9	9638	10128	9775	9797
42	9648	10157	9803	9824
42.1	9654	10208	9828	9850
42.2	9657	10260	9851	9876
42.3	9662	10315	9873	9903
42.4	9666	10375	9895	9929
42.5	9671	10452	9917	9956
42.6	9676	10524	9940	9982
42.7	9679	10595	9963	10009
42.8	9682	10672	9984	10035
42.9	9686	10739	10005	10062
43	9689	10808	10027	10088
43.1	9692	10887	10048	10115
43.2	9695	10948	10072	10141
43.3	9697	11023	10094	10168
43.4	9700	11098	10114	10194
43.5	9702	11179	10136	10221
43.6	9706	11262	10158	10247
43.7	9708	11339	10179	10274
43.8	9708	11407	10198	10300
43.9	9710	11485	10218	10326
44	9713	11566	10238	10353
44.1	9716	11646	10259	10379
44.2	9718	11727	10277	10406
44.3	9720	11808	10297	10432
44.4	9722	11891	10319	10459
44.5	9724	11974	10339	10485
44.6	9726	12055	10360	10512
44.7	9727	12129	10380	10538
44.8	9729	12204	10400	10565
44.9	9731	12284	10422	10591
45	9733	12360	10442	10618
45.1	9770	12388	10492	10658
45.2	9811	12408	10535	10699
45.3	9841	12425	10578	10739
45.4	9871	12434	10621	10780
45.5	9897	12461	10662	10820
45.6	9925	12482	10715	10861
45.7	9943	12523	10760	10901
45.8	9958	12571	10802	10942
45.9	9971	12617	10844	10982
46	9989	12633	10891	11023
46.1	10005	12688	10938	11063
46.2	10024	12732	10985	11104
46.3	10036	12767	11029	11144
46.4	10048	12807	11074	11185
46.5	10065	12856	11121	11225
46.6	10083	12907	11173	11266
46.7	10100	12954	11216	11306
46.8	10113	12997	11256	11347
46.9	10125	13071	11300	11387
47	10137	13129	11350	11428
47.1	10145	13195	11397	11468
47.2	10157	13296	11441	11509
47.3	10170	13361	11483	11549
47.4	10187	13408	11522	11590
47.5	10194	13496	11570	11630
47.6	10203	13568	11607	11671
47.7	10212	13617	11654	11711
47.8	10217	13693	11693	11752
47.9	10229	13783	11740	11792
48	10237	13883	11781	11833
48.1	10247	13980	11820	11873
48.2	10253	14077	11864	11914
48.3	10259	14179	11902	11954
48.4	10263	14282	11943	11995
48.5	10274	14370	11983	12035
48.6	10287	14475	12021	12076
48.7	10297	14582	12058	12116
48.8	10307	14682	12097	12157
48.9	10312	14776	12131	12197
49	10319	14877	12169	12238
49.1	10327	14982	12210	12278
49.2	10335	15083	12253	12319
49.3	10344	15178	12288	12359
49.4	10353	15282	12323	12400
49.5	10359	15384	12359	12440
49.6	10369	15486	12392	12481
49.7	10379	15577	12428	12521
49.8	10390	15660	12462	12562
49.9	10399	15753	12496	12602
50	10407	15848	12536	12643
50.1	10465	15859	12571	12680
50.2	10518	15871	12606	12717
50.3	10579	15890	12639	12754
50.4	10629	15915	12673	12791
50.5	10675	15940	12717	12828
50.6	10729	15964	12759	12865
50.7	10784	15979	12791	12902
50.8	10828	15990	12813	12939
50.9	10874	16015	12854	12976
51	10916	16031	12899	13013
51.1	10967	16045	12927	13050
51.2	11006	16074	12962	13087
51.3	11052	16091	12999	13124
51.4	11080	16110	13039	13161
51.5	11093	16129	13073	13198
51.6	11106	16144	13102	13235
51.7	11118	16170	13142	13272
51.8	11126	16192	13182	13309
51.9	11138	16222	13207	13346
52	11148	16261	13247	13383
52.1	11168	16288	13292	13420
52.2	11181	16297	13329	13457
52.3	11209	16316	13364	13494
52.4	11225	16343	13402	13531
52.5	11239	16377	13427	13569
52.6	11261	16413	13461	13606
52.7	11282	16429	13502	13643
52.8	11303	16443	13544	13680
52.9	11319	16458	13589	13717
53	11341	16475	13631	13754
53.1	11355	16504	13667	13791
53.2	11362	16526	13718	13828
53.3	11370	16549	13757	13865
53.4	11383	16576	13786	13902
53.5	11396	16607	13830	13939
53.6	11409	16636	13870	13976
53.7	11422	16660	13912	14013
53.8	11437	16696	13948	14050
53.9	11447	16732	13987	14087
54	11458	16773	14027	14124
54.1	11469	16811	14066	14161
54.2	11494	16838	14108	14198
54.3	11515	16879	14141	14235
54.4	11539	16932	14189	14272
54.5	11552	16993	14227	14309
54.6	11565	17050	14263	14346
54.7	11574	17106	14303	14383
54.8	11587	17176	14344	14420
54.9	11604	17235	14374	14457
55	11617	17291	14416	14495
55.1	11707	17298	14447	14533
55.2	11791	17305	14487	14572
55.3	11862	17317	14529	14611
55.4	11941	17328	14576	14650
55.5	11996	17338	14618	14689
55.6	12063	17352	14653	14727
55.7	12115	17364	14697	14766
55.8	12176	17378	14749	14805
55.9	12246	17386	14800	14844
56	12311	17391	14845	14883
56.1	12374	17398	14899	14922
56.2	12434	17406	14941	14960
56.3	12496	17419	14990	14999
56.4	12552	17433	15034	15038
56.5	12630	17448	15088	15077
56.6	12703	17458	15135	15116
56.7	12753	17471	15171	15155
56.8	12794	17487	15220	15193
56.9	12842	17503	15272	15232
57	12897	17529	15319	15271
57.1	12941	17541	15367	15310
57.2	12998	17552	15413	15349
57.3	13070	17577	15465	15388
57.4	13107	17599	15508	15426
57.5	13168	17624	15553	15465
57.6	13245	17648	15596	15504
57.7	13302	17662	15637	15543
57.8	13348	17672	15678	15582
57.9	13374	17690	15716	15621
58	13434	17709	15751	15659
58.1	13479	17728	15804	15698
58.2	13513	17749	15839	15737
58.3	13535	17767	15877	15776
58.4	13569	17792	15929	15815
58.5	13588	17823	15961	15854
58.6	13603	17842	16004	15892
58.7	13619	17867	16048	15931
58.8	13635	17891	16082	15970
58.9	13654	17917	16120	16009
59	13685	17950	16164	16048
59.1	13717	17975	16195	16087
59.2	13760	18005	16234	16125
59.3	13793	18040	16279	16164
59.4	13816	18087	16320	16203
59.5	13823	18121	16357	16242
59.6	13843	18172	16399	16281
59.7	13861	18217	16439	16320
59.8	13903	18272	16470	16358
59.9	13936	18334	16517	16397
60	13947	18395	16559	16436
60.1	14029	18401	16599	16477
60.2	14103	18410	16633	16517
60.3	14191	18414	16672	16558
60.4	14285	18419	16711	16598
60.5	14383	18424	16751	16639
60.6	14479	18428	16782	16679
60.7	14569	18431	16821	16720
60.8	14663	18433	16856	16760
60.9	14751	18438	16893	16801
61	14842	18441	16931	16842
61.1	14928	18444	16971	16882
61.2	15019	18447	17009	16923
61.3	15104	18450	17050	16963
61.4	15192	18454	17089	17004
61.5	15281	18458	17126	17044
61.6	15368	18463	17162	17085
61.7	15454	18468	17199	17125
61.8	15541	18472	17236	17166
61.9	15633	18475	17274	17206
62	15726	18481	17312	17247
62.1	15816	18488	17348	17288
62.2	15896	18492	17381	17328
62.3	15986	18499	17418	17369
62.4	16073	18503	17455	17409
62.5	16148	18509	17493	17450
62.6	16230	18516	17528	17490
62.7	16320	18524	17564	17531
62.8	16414	18531	17606	17571
62.9	16501	18536	17645	17612
63	16586	18545	17688	17652
63.1	16666	18551	17728	17693
63.2	16749	18559	17763	17734
63.3	16833	18569	17798	17774
63.4	16921	18576	17836	17815
63.5	17004	18585	17875	17855
63.6	17094	18594	17916	17896
63.7	17169	18602	17951	17936
63.8	17249	18612	17988	17977
63.9	17328	18621	18027	18017
64	17404	18631	18070	18058
64.1	17468	18642	18112	18098
64.2	17541	18651	18155	18139
64.3	17595	18661	18199	18180
64.4	17659	18677	18242	18220
64.5	17714	18692	18286	18261
64.6	17763	18708	18330	18301
64.7	17806	18727	18375	18342
64.8	17850	18750	18418	18382
64.9	17881	18777	18459	18423
65	17930	18821	18501	18463
65.1	17976	18827	18517	18486
65.2	18029	18834	18536	18508
65.3	18074	18841	18555	18531
65.4	18113	18850	18576	18553
65.5	18164	18867	18594	18575
65.6	18195	18881	18616	18598
65.7	18226	18894	18639	18620
65.8	18259	18904	18658	18642
65.9	18294	18915	18680	18665
66	18333	18938	18702	18687
66.1	18352	18960	18727	18710
66.2	18379	18983	18748	18732
66.3	18395	19016	18770	18754
66.4	18413	19057	18789	18777
66.5	18432	19090	18807	18799
66.6	18460	19133	18825	18822
66.7	18472	19184	18843	18844
66.8	18485	19237	18862	18866
66.9	18502	19288	18878	18889
67	18518	19343	18894	18911
67.1	18529	19398	18912	18934
67.2	18546	19456	18930	18956
67.3	18558	19512	18948	18978
67.4	18569	19571	18966	19001
67.5	18581	19624	18983	19023
67.6	18587	19680	19002	19046
67.7	18598	19738	19022	19068
67.8	18605	19803	19042	19090
67.9	18611	19866	19060	19113
68	18618	19926	19080	19135
68.1	18625	19986	19098	19157
68.2	18633	20048	19114	19180
68.3	18641	20105	19132	19202
68.4	18648	20161	19151	19225
68.5	18658	20220	19171	19247
68.6	18667	20281	19188	19269
68.7	18672	20344	19205	19292
68.8	18675	20407	19224	19314
68.9	18676	20471	19243	19337
69	18682	20535	19262	19359
69.1	18688	20598	19281	19381
69.2	18691	20663	19302	19404
69.3	18696	20732	19320	19426
69.4	18700	20790	19339	19449
69.5	18706	20852	19358	19471
69.6	18710	20915	19376	19493
69.7	18711	20978	19396	19516
69.8	18718	21042	19415	19538
69.9	18720	21104	19432	19561
70	18724	21166	19449	19583
70.1	18756	21171	19470	19604
70.2	18779	21175	19490	19624
70.3	18801	21186	19515	19645
70.4	18823	21205	19541	19666
70.5	18840	21222	19559	19687
70.6	18855	21236	19585	19707
70.7	18870	21242	19601	19728
70.8	18882	21254	19630	19749
70.9	18897	21271	19653	19770
71	18912	21285	19673	19790
71.1	18921	21299	19698	19811
71.2	18929	21321	19720	19832
71.3	18937	21337	19746	19853
71.4	18949	21350	19771	19873
71.5	18959	21365	19795	19894
71.6	18976	21379	19818	19915
71.7	18981	21391	19837	19936
71.8	18985	21403	19863	19956
71.9	18994	21414	19893	19977
72	19003	21428	19914	19998
72.1	19010	21452	19941	20019
72.2	19020	21465	19961	20039
72.3	19031	21480	19981	20060
72.4	19042	21498	20005	20081
72.5	19048	21520	20026	20102
72.6	19056	21543	20050	20122
72.7	19070	21560	20078	20143
72.8	19075	21590	20099	20164
72.9	19081	21618	20125	20185
73	19089	21641	20149	20205
73.1	19099	21666	20169	20226
73.2	19105	21690	20189	20247
73.3	19111	21723	20210	20268
73.4	19116	21750	20231	20288
73.5	19127	21778	20256	20309
73.6	19133	21807	20273	20330
73.7	19136	21831	20297	20351
73.8	19140	21846	20315	20371
73.9	19144	21868	20336	20392
74	19147	21891	20358	20413
74.1	19151	21922	20381	20434
74.2	19156	21956	20402	20454
74.3	19160	21976	20425	20475
74.4	19164	22019	20448	20496
74.5	19172	22053	20468	20516
74.6	19180	22084	20491	20537
74.7	19188	22125	20514	20558
74.8	19192	22157	20532	20579
74.9	19196	22188	20553	20599
75	19201	22230	20571	20620
75.1	19225	22236	20592	20640
75.2	19256	22241	20609	20660
75.3	19288	22244	20633	20680
75.4	19325	22251	20652	20699
75.5	19362	22266	20668	20719
75.6	19392	22272	20689	20739
75.7	19424	22280	20709	20759
75.8	19451	22290	20731	20779
75.9	19482	22301	20749	20799
76	19517	22314	20772	20818
76.1	19536	22329	20794	20838
76.2	19570	22336	20814	20858
76.3	19592	22353	20835	20878
76.4	19620	22371	20858	20898
76.5	19635	22380	20883	20917
76.6	19658	22388	20904	20937
76.7	19682	22400	20924	20957
76.8	19706	22418	20942	20977
76.9	19726	22429	20965	20997
77	19750	22438	20988	21017
77.1	19762	22455	21010	21036
77.2	19778	22470	21031	21056
77.3	19797	22486	21057	21076
77.4	19816	22498	21079	21096
77.5	19835	22511	21100	21116
77.6	19850	22520	21119	21135
77.7	19864	22528	21139	21155
77.8	19884	22546	21165	21175
77.9	19900	22558	21181	21195
78	19910	22576	21204	21215
78.1	19917	22586	21225	21234
78.2	19924	22599	21247	21254
78.3	19939	22612	21269	21274
78.4	19951	22632	21286	21294
78.5	19969	22654	21309	21314
78.6	19973	22675	21331	21334
78.7	19981	22703	21351	21353
78.8	19989	22726	21368	21373
78.9	19997	22748	21380	21393
79	20006	22763	21402	21413
79.1	20016	22791	21420	21433
79.2	20028	22817	21441	21452
79.3	20043	22853	21463	21472
79.4	20058	22883	21481	21492
79.5	20066	22918	21500	21512
79.6	20074	22957	21518	21532
79.7	20087	22986	21534	21551
79.8	20097	23012	21556	21571
79.9	20109	23046	21577	21591
80	20121	23078	21599	21611
80.1	20147	23080	21617	21631
80.2	20183	23082	21643	21650
80.3	20214	23086	21664	21670
80.4	20238	23093	21685	21689
80.5	20275	23102	21705	21709
80.6	20306	23113	21722	21728
80.7	20333	23125	21739	21748
80.8	20362	23137	21760	21767
80.9	20391	23145	21783	21787
81	20421	23154	21807	21807
81.1	20446	23159	21832	21826
81.2	20478	23165	21858	21846
81.3	20509	23169	21878	21865
81.4	20528	23175	21898	21885
81.5	20547	23182	21917	21904
81.6	20568	23188	21940	21924
81.7	20593	23197	21961	21944
81.8	20616	23202	21977	21963
81.9	20648	23207	22001	21983
82	20670	23216	22028	22002
82.1	20695	23226	22054	22022
82.2	20709	23234	22074	22041
82.3	20722	23240	22097	22061
82.4	20751	23245	22119	22080
82.5	20765	23253	22143	22100
82.6	20787	23260	22163	22120
82.7	20813	23264	22181	22139
82.8	20838	23276	22209	22159
82.9	20849	23285	22230	22178
83	20864	23292	22257	22198
83.1	20874	23300	22282	22217
83.2	20885	23315	22306	22237
83.3	20895	23324	22328	22257
83.4	20905	23337	22352	22276
83.5	20918	23351	22373	22296
83.6	20929	23361	22396	22315
83.7	20940	23381	22415	22335
83.8	20948	23401	22436	22354
83.9	20961	23414	22458	22374
84	20974	23426	22475	22394
84.1	20987	23435	22497	22413
84.2	20995	23454	22519	22433
84.3	21001	23468	22542	22452
84.4	21016	23487	22564	22472
84.5	21022	23511	22588	22491
84.6	21030	23527	22608	22511
84.7	21046	23544	22629	22530
84.8	21056	23569	22648	22550
84.9	21059	23591	22669	22570
85	21069	23624	22689	22589
85.1	21115	23629	22706	22608
85.2	21159	23631	22724	22627
85.3	21206	23636	22739	22646
85.4	21253	23641	22754	22665
85.5	21302	23645	22773	22684
85.6	21350	23647	22787	22703
85.7	21399	23654	22803	22722
85.8	21449	23656	22820	22741
85.9	21497	23660	22837	22760
86	21547	23667	22855	22779
86.1	21589	23673	22871	22798
86.2	21636	23679	22887	22817
86.3	21680	23686	22904	22836
86.4	21723	23692	22920	22855
86.5	21766	23697	22939	22873
86.6	21814	23703	22954	22892
86.7	21860	23705	22969	22911
86.8	21906	23710	22984	22930
86.9	21952	23716	23002	22949
87	21994	23717	23022	22968
87.1	22027	23719	23042	22987
87.2	22061	23721	23060	23006
87.3	22105	23729	23076	23025
87.4	22139	23738	23089	23044
87.5	22186	23741	23105	23063
87.6	22223	23749	23122	23082
87.7	22257	23757	23138	23101
87.8	22309	23762	23157	23120
87.9	22345	23771	23172	23139
88	22386	23781	23188	23158
88.1	22416	23791	23204	23177
88.2	22458	23804	23222	23196
88.3	22497	23815	23241	23215
88.4	22542	23819	23260	23234
88.5	22573	23828	23277	23253
88.6	22604	23831	23295	23272
88.7	22632	23840	23313	23291
88.8	22663	23855	23333	23309
88.9	22692	23861	23350	23328
89	22707	23868	23368	23347
89.1	22748	23879	23389	23366
89.2	22784	23892	23408	23385
89.3	22807	23903	23426	23404
89.4	22823	23916	23446	23423
89.5	22847	23931	23463	23442
89.6	22868	23942	23480	23461
89.7	22890	23964	23499	23480
89.8	22916	23983	23518	23499
89.9	22931	23998	23537	23518
90	22948	24017	23556	23537
90.1	22987	24030	23569	23552
90.2	23024	24036	23584	23567
90.3	23057	24040	23596	23583
90.4	23088	24051	23609	23598
90.5	23122	24062	23625	23613
90.6	23150	24076	23641	23629
90.7	23178	24080	23657	23644
90.8	23205	24087	23671	23659
