depth	min	max	median	mean
8.8	4013	4823	4432	4423
8.9	4029	4847	4444	4436
9	4046	4879	4457	4450
9.1	4053	4907	4469	4463
9.2	4062	4934	4482	4476
9.3	4070	4968	4495	4490
9.4	4080	4993	4508	4503
9.5	4089	5021	4521	4516
9.6	4097	5049	4533	4530
9.7	4108	5078	4546	4543
9.8	4117	5103	4559	4556
9.9	4123	5130	4572	4570
10	4132	5158	4584	4583
10.1	4153	5163	4593	4593
10.2	4175	5169	4601	4603
10.3	4198	5174	4609	4613
10.4	4220	5182	4617	4624
10.5	4241	5193	4626	4634
10.6	4260	5196	4635	4644
10.7	4286	5199	4642	4654
10.8	4305	5212	4650	4664
10.9	4323	5225	4658	4674
11	4345	5229	4666	4684
11.1	4365	5234	4674	4694
11.2	4386	5243	4684	4704
11.3	4406	5248	4693	4714
11.4	4424	5252	4701	4725
11.5	4446	5254	4712	4735
11.6	4459	5261	4720	4745
11.7	4470	5272	4729	4755
11.8	4480	5279	4738	4765
11.9	4495	5285	4748	4775
12	4504	5292	4760	4785
12.1	4516	5301	4771	4795
12.2	4527	5307	4782	4805
12.3	4534	5312	4792	4815
12.4	4541	5319	4802	4826
12.5	4550	5328	4813	4836
12.6	4562	5338	4823	4846
12.7	4573	5347	4832	4856
12.8	4582	5356	4842	4866
12.9	4593	5364	4854	4876
13	4599	5376	4866	4886
13.1	4603	5385	4877	4896
13.2	4607	5405	4887	4906
13.3	4612	5425	4895	4916
13.4	4619	5441	4903	4926
13.5	4625	5456	4911	4937
13.6	4630	5475	4921	4947
13.7	4634	5487	4930	4957
13.8	4639	5505	4940	4967
13.9	4642	5521	4949	4977
14	4646	5537	4959	4987
14.1	4652	5554	4968	4997
14.2	4655	5573	4976	5007
14.3	4659	5587	4985	5017
14.4	4662	5602	4997	5027
14.5	4665	5613	5006	5038
14.6	4668	5632	5016	5048
14.7	4672	5647	5024	5058
14.8	4677	5662	5032	5068
14.9	4681	5682	5041	5078
15	4684	5687	5049	5088
15.1	4715	5709	5074	5112
15.2	4743	5724	5098	5136
15.3	4773	5738	5124	5160
15.4	4803	5756	5149	5183
15.5	4824	5771	5176	5207
15.6	4844	5782	5200	5231
15.7	4865	5803	5226	5255
15.8	4883	5826	5250	5279
15.9	4898	5835	5276	5302
16	4912	5853	5304	5326
16.1	4924	5874	5331	5350
16.2	4929	5895	5358	5374
16.3	4940	5917	5383	5398
16.4	4948	5940	5408	5422
16.5	4961	5965	5439	5445
16.6	4966	5986	5467	5469
16.7	4971	6010	5493	5493
16.8	4976	6040	5520	5517
16.9	4981	6064	5549	5541
17	4987	6092	5576	5564
17.1	4992	6122	5602	5588
17.2	4997	6149	5631	5612
17.3	5003	6178	5654	5636
17.4	5010	6209	5680	5660
17.5	5016	6239	5705	5684
17.6	5022	6268	5734	5707
17.7	5026	6302	5759	5731
17.8	5030	6338	5786	5755
17.9	5035	6373	5813	5779
18	5039	6403	5838	5803
18.1	5043	6436	5864	5826
18.2	5050	6468	5888	5850
18.3	5056	6505	5910	5874
18.4	5062	6539	5937	5898
21	5344	7230	6471	6409
21.1	5365	7231	6486	6421
21.2	5379	7235	6499	6434
21.3	5394	7237	6515	6447
21.4	5416	7241	6530	6460
21.5	5435	7245	6542	6473
21.6	5451	7246	6557	6486
21.7	5468	7250	6573	6499
21.8	5482	7255	6590	6512
21.9	5497	7257	6606	6525
22	5514	7260	6621	6538
22.1	5527	7262	6633	6551
22.2	5541	7265	6649	6564
22.3	5551	7270	6666	6577
22.4	5564	7278	6680	6590
22.5	5579	7279	6695	6603
22.6	5594	7283	6711	6616
22.7	5606	7285	6725	6629
22.8	5617	7286	6739	6642
22.9	5631	7286	6753	6655
23	5638	7292	6767	6668
23.1	5646	7294	6779	6681
23.2	5657	7297	6792	6694
23.3	5670	7302	6807	6706
23.4	5683	7306	6821	6719
23.5	5692	7310	6837	6732
23.6	5701	7315	6853	6745
23.7	5710	7318	6867	6758
23.8	5716	7322	6880	6771
23.9	5724	7328	6895	6784
24	5736	7334	6908	6797
24.1	5749	7344	6923	6810
24.2	5762	7351	6938	6823
24.3	5772	7363	6951	6836
24.4	5785	7369	6962	6849
24.5	5796	7379	6975	6862
24.6	5809	7385	6987	6875
24.7	5821	7398	6996	6888
24.8	5831	7414	7009	6901
24.9	5844	7424	7022	6914
25	5857	7435	7034	6927
25.1	5868	7437	7038	6933
25.2	5885	7438	7042	6939
25.3	5897	7439	7047	6945
25.4	5911	7441	7053	6952
25.5	5925	7443	7059	6958
25.6	5932	7444	7064	6964
25.7	5941	7446	7069	6971
25.8	5957	7447	7075	6977
25.9	5981	7448	7081	6983
26	6003	7449	7086	6989
26.1	6017	7450	7092	6996
26.2	6026	7451	7097	7002
26.3	6035	7453	7102	7008
26.4	6042	7455	7108	7014
26.5	6052	7456	7114	7021
26.6	6061	7457	7119	7027
26.7	6070	7460	7125	7033
26.8	6079	7463	7130	7039
26.9	6090	7465	7135	7046
27	6097	7467	7139	7052
27.1	6105	7469	7145	7058
27.2	6112	7470	7150	7065
27.3	6115	7471	7154	7071
27.4	6120	7472	7160	7077
27.5	6127	7474	7166	7083
27.6	6134	7475	7172	7090
27.7	6142	7476	7178	7096
27.8	6147	7478	7181	7102
27.9	6155	7479	7186	7108
28	6159	7480	7192	7115
28.1	6162	7484	7198	7121
28.2	6168	7486	7202	7127
28.3	6179	7488	7209	7133
28.4	6195	7490	7214	7140
28.5	6207	7491	7220	7146
28.6	6226	7493	7225	7152
28.7	6235	7494	7231	7159
28.8	6246	7496	7237	7165
28.9	6265	7500	7242	7171
29	6274	7503	7247	7177
29.1	6282	7506	7252	7184
29.2	6291	7509	7258	7190
29.3	6299	7514	7264	7196
29.4	6307	7517	7270	7202
29.5	6313	7519	7277	7209
29.6	6320	7521	7283	7215
29.7	6334	7523	7289	7221
29.8	6340	7529	7295	7227
29.9	6346	7532	7304	7234
30	6352	7539	7308	7240
30.1	6396	7540	7316	7251
30.2	6441	7542	7324	7261
30.3	6488	7547	7331	7272
30.4	6534	7551	7339	7283
30.5	6581	7554	7346	7293
30.6	6627	7556	7354	7304
30.7	6672	7557	7362	7315
30.8	6717	7559	7369	7325
30.9	6761	7562	7377	7336
31	6807	7563	7384	7347
31.1	6855	7566	7391	7357
31.2	6906	7570	7399	7368
31.3	6954	7575	7405	7379
31.4	6997	7577	7412	7389
31.5	7037	7583	7420	7400
31.6	7078	7586	7427	7411
31.7	7124	7591	7434	7421
31.8	7168	7596	7441	7432
31.9	7209	7603	7449	7443
32	7255	7608	7456	7453
32.1	7298	7614	7466	7464
32.2	7333	7621	7474	7475
32.3	7362	7629	7484	7485
32.4	7382	7640	7494	7496
32.5	7396	7651	7506	7507
32.6	7404	7660	7517	7517
32.7	7410	7673	7526	7528
32.8	7416	7693	7536	7539
32.9	7424	7723	7545	7549
33	7428	7757	7553	7560
33.1	7434	7790	7561	7571
33.2	7438	7829	7568	7581
33.3	7441	7863	7575	7592
33.4	7443	7907	7584	7603
33.5	7446	7952	7591	7613
33.6	7449	8000	7599	7624
33.7	7453	8040	7606	7635
33.8	7457	8086	7613	7645
33.9	7460	8136	7621	7656
34	7462	8164	7629	7667
34.1	7465	8204	7637	7677
34.2	7467	8249	7646	7688
34.3	7470	8288	7653	7699
34.4	7472	8331	7660	7709
34.5	7473	8377	7667	7720
34.6	7475	8422	7674	7731
34.7	7477	8466	7681	7741
34.8	7479	8508	7689	7752
34.9	7482	8553	7695	7763
35	7484	8598	7701	7773
35.1	7503	8609	7725	7794
35.2	7523	8621	7746	7815
35.3	7540	8630	7767	7836
35.4	7556	8639	7790	7857
35.5	7568	8648	7813	7878
35.6	7577	8659	7837	7899
35.7	7590	8672	7862	7920
35.8	7597	8685	7888	7941
35.9	7606	8698	7910	7962
36	7615	8711	7935	7983
36.1	7620	8725	7960	8004
36.2	7627	8738	7985	8024
36.3	7631	8750	8010	8045
36.4	7639	8762	8035	8066
36.5	7641	8775	8058	8087
36.6	7648	8789	8083	8108
36.7	7655	8807	8107	8129
36.8	7662	8819	8131	8150
36.9	7669	8830	8155	8171
37	7677	8842	8177	8192
37.1	7683	8855	8199	8213
37.2	7689	8871	8226	8234
37.3	7694	8885	8246	8255
37.4	7701	8903	8268	8276
37.5	7707	8920	8290	8296
37.6	7714	8938	8310	8317
37.7	7721	8961	8332	8338
37.8	7726	8980	8355	8359
37.9	7734	8998	8379	8380
38	7741	9022	8401	8401
38.1	7747	9053	8422	8422
38.2	7752	9074	8444	8443
38.3	7755	9095	8464	8464
38.4	7762	9122	8488	8485
38.5	7768	9152	8511	8506
38.6	7773	9181	8533	8527
38.7	7779	9211	8558	8548
38.8	7783	9251	8581	8568
38.9	7787	9283	8603	8589
39	7793	9318	8624	8610
39.1	7795	9349	8647	8631
39.2	7799	9378	8670	8652
39.3	7807	9408	8693	8673
39.4	7811	9442	8717	8694
39.5	7818	9472	8740	8715
39.6	7824	9505	8762	8736
39.7	7830	9538	8783	8757
39.8	7836	9574	8806	8778
39.9	7842	9608	8828	8799
40	7847	9646	8849	8820
40.1	7898	9652	8874	8845
40.2	7949	9658	8898	8871
40.3	7999	9664	8924	8896
40.4	8050	9670	8949	8922
40.5	8098	9675	8971	8948
40.6	8148	9679	8994	8973
40.7	8199	9686	9018	8999
40.8	8250	9692	9042	9024
40.9	8301	9701	9068	9050
41	8354	9707	9090	9076
41.1	8404	9713	9116	9101
41.2	8454	9721	9139	9127
41.3	8505	9729	9164	9152
41.4	8555	9733	9190	9178
41.5	8604	9737	9214	9204
41.6	8653	9748	9241	9229
41.7	8705	9760	9266	9255
41.8	8755	9766	9292	9280
41.9	8806	9777	9316	9306
42	8855	9791	9340	9332
42.1	8906	9802	9364	9357
42.2	8955	9816	9386	9383
42.3	9007	9825	9411	9408
42.4	9057	9840	9436	9434
42.5	9107	9848	9459	9460
42.6	9152	9858	9485	9485
42.7	9196	9872	9511	9511
42.8	9247	9883	9534	9536
42.9	9299	9896	9559	9562
43	9347	9913	9583	9588
43.1	9394	9926	9606	9613
43.2	9438	9938	9629	9639
43.3	9486	9953	9653	9664
43.4	9533	9969	9674	9690
43.5	9569	9985	9697	9716
43.6	9608	10006	9720	9741
43.7	9639	10030	9744	9767
43.8	9659	10061	9772	9792
43.9	9675	10097	9799	9818
44	9688	10130	9828	9844
44.1	9697	10163	9855	9869
44.2	9706	10196	9884	9895
44.3	9712	10241	9910	9920
44.4	9720	10284	9937	9946
44.5	9726	10325	9965	9972
44.6	9733	10365	9992	9997
44.7	9737	10401	10019	10023
44.8	9743	10443	10044	10048
44.9	9749	10487	10070	10074
45	9756	10533	10098	10100
45.1	9779	10568	10130	10130
45.2	9797	10610	10157	10161
45.3	9810	10649	10190	10192
45.4	9822	10696	10218	10222
45.5	9834	10758	10252	10253
45.6	9848	10804	10283	10284
45.7	9859	10852	10316	10315
45.8	9866	10911	10341	10345
45.9	9876	10966	10371	10376
46	9887	11033	10400	10407
46.1	9896	11104	10432	10438
46.2	9902	11172	10463	10468
46.3	9910	11247	10492	10499
46.4	9917	11324	10521	10530
46.5	9922	11391	10547	10561
46.6	9929	11449	10570	10591
46.7	9936	11522	10593	10622
46.8	9941	11582	10623	10653
46.9	9948	11653	10649	10684
47	9953	11725	10674	10714
47.1	9959	11800	10698	10745
47.2	9965	11884	10725	10776
47.3	9973	11977	10747	10807
47.4	9980	12052	10774	10837
47.5	9988	12119	10801	10868
47.6	9993	12185	10827	10899
47.7	9998	12251	10851	10930
47.8	10000	12318	10873	10960
47.9	10004	12394	10897	10991
48	10010	12470	10923	11022
48.1	10015	12541	10948	11052
48.2	10020	12615	10972	11083
48.3	10026	12682	11004	11114
48.4	10031	12754	11030	11145
48.5	10039	12822	11053	11175
48.6	10046	12887	11081	11206
48.7	10049	12953	11107	11237
48.8	10055	13018	11136	11268
48.9	10062	13089	11163	11298
49	10068	13160	11191	11329
49.1	10073	13232	11220	11360
49.2	10076	13304	11247	11391
49.3	10081	13377	11277	11421
49.4	10085	13456	11307	11452
49.5	10089	13534	11334	11483
49.6	10096	13608	11364	11514
49.7	10103	13685	11391	11544
49.8	10108	13758	11421	11575
49.9	10111	13828	11450	11606
50	10115	13898	11478	11637
50.1	10180	13925	11511	11674
50.2	10221	13957	11552	11712
50.3	10278	13995	11601	11750
50.4	10335	14024	11629	11788
50.5	10369	14044	11659	11826
50.6	10409	14074	11701	11864
50.7	10442	14107	11739	11902
50.8	10463	14158	11773	11940
50.9	10498	14201	11817	11978
51	10521	14232	11858	12016
51.1	10542	14244	11895	12054
51.2	10562	14282	11936	12092
51.3	10585	14315	11981	12130
51.4	10607	14375	12019	12168
51.5	10626	14416	12070	12206
51.6	10641	14464	12113	12243
51.7	10652	14495	12152	12281
51.8	10672	14533	12182	12319
51.9	10684	14574	12223	12357
52	10706	14624	12260	12395
52.1	10721	14675	12317	12433
52.2	10731	14743	12366	12471
52.3	10739	14821	12416	12509
52.4	10748	14888	12465	12547
52.5	10757	14920	12511	12585
52.6	10781	14985	12559	12623
52.7	10808	15043	12601	12661
52.8	10824	15093	12650	12699
52.9	10838	15154	12697	12737
53	10854	15213	12750	12775
53.1	10874	15266	12786	12812
53.2	10886	15320	12823	12850
53.3	10903	15373	12861	12888
53.4	10920	15434	12906	12926
53.5	10934	15515	12944	12964
53.6	10941	15589	12974	13002
53.7	10957	15641	13011	13040
53.8	10970	15690	13043	13078
53.9	10985	15746	13085	13116
54	10999	15793	13123	13154
54.1	11014	15868	13157	13192
54.2	11022	15935	13196	13230
54.3	11035	15990	13236	13268
54.4	11049	16070	13261	13306
54.5	11058	16152	13295	13344
54.6	11070	16226	13328	13381
54.7	11086	16302	13360	13419
54.8	11103	16383	13390	13457
54.9	11117	16459	13424	13495
55	11132	16551	13453	13533
55.1	11201	16568	13497	13579
55.2	11248	16583	13537	13624
55.3	11309	16597	13585	13669
55.4	11404	16612	13625	13715
55.5	11462	16627	13673	13760
55.6	11515	16650	13708	13806
55.7	11571	16675	13751	13851
55.8	11613	16685	13800	13897
55.9	11671	16702	13850	13942
56	11731	16721	13894	13987
56.1	11770	16740	13940	14033
56.2	11792	16765	13985	14078
56.3	11814	16788	14035	14124
56.4	11837	16808	14084	14169
56.5	11881	16846	14132	14215
56.6	11931	16873	14173	14260
56.7	11968	16887	14219	14305
56.8	11999	16902	14266	14351
56.9	12029	16916	14321	14396
57	12051	16945	14372	14442
57.1	12072	16951	14420	14487
57.2	12093	16973	14468	14533
57.3	12117	16993	14518	14578
57.4	12147	17011	14566	14623
57.5	12173	17043	14618	14669
57.6	12217	17074	14667	14714
57.7	12255	17087	14717	14760
57.8	12290	17117	14762	14805
57.9	12325	17151	14815	14851
58	12367	17170	14865	14896
58.1	12400	17192	14919	14941
58.2	12432	17217	14972	14987
58.3	12467	17242	15023	15032
58.4	12503	17276	15077	15078
58.5	12547	17300	15139	15123
58.6	12568	17338	15194	15169
58.7	12607	17355	15233	15214
58.8	12637	17391	15280	15259
58.9	12664	17429	15331	15305
59	12687	17474	15386	15350
59.1	12720	17517	15444	15396
59.2	12754	17576	15495	15441
59.3	12778	17620	15544	15487
59.4	12812	17681	15588	15532
59.5	12837	17730	15631	15578
59.6	12859	17782	15691	15623
59.7	12891	17817	15731	15668
59.8	12907	17883	15777	15714
59.9	12949	17950	15829	15759
60	12970	18013	15862	15805
60.1	13025	18022	15901	15836
60.2	13103	18028	15931	15867
60.3	13179	18035	15959	15899
60.4	13242	18044	15994	15930
60.5	13316	18052	16026	15961
60.6	13380	18060	16056	15992
60.7	13441	18070	16091	16024
60.8	13513	18076	16123	16055
60.9	13562	18084	16161	16086
61	13615	18091	16187	16118
61.1	13683	18097	16231	16149
61.2	13737	18104	16263	16180
61.3	13808	18114	16295	16212
61.4	13888	18117	16328	16243
61.5	13966	18125	16354	16274
61.6	14025	18137	16392	16306
61.7	14097	18144	16422	16337
61.8	14155	18149	16458	16368
61.9	14196	18154	16500	16399
62	14231	18162	16536	16431
62.1	14288	18171	16567	16462
62.2	14337	18184	16606	16493
62.3	14381	18199	16639	16525
62.4	14422	18210	16678	16556
62.5	14453	18217	16720	16587
62.6	14502	18227	16755	16619
62.7	14547	18241	16790	16650
62.8	14587	18250	16831	16681
62.9	14626	18256	16870	16713
63	14667	18265	16908	16744
63.1	14720	18276	16948	16775
63.2	14750	18286	16983	16806
63.3	14786	18297	17021	16838
63.4	14822	18308	17061	16869
63.5	14860	18319	17109	16900
63.6	14899	18336	17141	16932
63.7	14912	18345	17185	16963
63.8	14935	18361	17219	16994
63.9	14966	18381	17250	17026
64	15006	18394	17286	17057
64.1	15047	18421	17323	17088
64.2	15088	18443	17364	17119
64.3	15107	18453	17408	17151
64.4	15128	18475	17449	17182
64.5	15137	18489	17485	17213
64.6	15159	18515	17520	17245
64.7	15171	18536	17544	17276
64.8	15182	18565	17576	17307
64.9	15199	18595	17602	17339
65	15233	18636	17632	17370
65.1	15344	18641	17666	17415
65.2	15455	18650	17701	17460
65.3	15568	18658	17732	17505
65.4	15685	18667	17768	17550
65.5	15800	18676	17801	17595
65.6	15919	18685	17836	17640
65.7	16033	18688	17871	17685
65.8	16145	18697	17909	17730
65.9	16255	18701	17949	17775
66	16370	18707	17983	17820
66.1	16482	18716	18019	17865
66.2	16593	18724	18057	17910
66.3	16700	18733	18096	17955
66.4	16807	18741	18131	18000
66.5	16917	18750	18167	18045
66.6	17029	18760	18203	18090
66.7	17145	18764	18239	18135
66.8	17255	18773	18271	18179
66.9	17365	18784	18309	18224
67	17469	18794	18347	18269
67.1	17578	18809	18389	18314
67.2	17685	18821	18422	18359
67.3	17788	18834	18460	18404
67.4	17886	18847	18499	18449
67.5	17991	18863	18534	18494
67.6	18078	18885	18573	18539
67.7	18183	18906	18609	18584
67.8	18271	18924	18646	18629
67.9	18340	18944	18686	18674
68	18396	18981	18727	18719
68.1	18447	19025	18774	18764
68.2	18485	19076	18818	18809
68.3	18517	19144	18858	18854
68.4	18553	19219	18898	18899
68.5	18575	19305	18936	18944
68.6	18601	19405	18974	18989
68.7	18626	19502	19009	19034
68.8	18642	19608	19044	19079
68.9	18662	19711	19083	19124
69	18672	19819	19116	19169
69.1	18685	19927	19152	19214
69.2	18704	20035	19187	19259
69.3	18712	20152	19220	19304
69.4	18724	20258	19252	19349
69.5	18730	20368	19285	19394
69.6	18741	20477	19320	19439
69.7	18750	20584	19356	19484
69.8	18756	20699	19391	19529
69.9	18766	20812	19425	19574
70	18779	20926	19460	19619
70.1	18817	20936	19493	19648
70.2	18860	20948	19526	19677
70.3	18906	20957	19559	19706
70.4	18954	20965	19592	19735
70.5	18992	20977	19626	19764
70.6	19030	20984	19660	19792
70.7	19071	20994	19691	19821
70.8	19105	21003	19725	19850
70.9	19140	21015	19759	19879
71	19181	21027	19794	19908
71.1	19221	21032	19834	19937
71.2	19253	21039	19869	19966
71.3	19285	21052	19905	19995
71.4	19317	21061	19938	20024
71.5	19347	21069	19971	20053
71.6	19380	21080	20009	20082
71.7	19397	21096	20041	20111
71.8	19424	21111	20074	20140
71.9	19455	21123	20108	20169
72	19481	21134	20142	20198
72.1	19507	21148	20174	20227
72.2	19531	21161	20204	20256
72.3	19561	21176	20238	20285
72.4	19593	21188	20275	20314
72.5	19619	21203	20309	20343
72.6	19640	21217	20347	20372
72.7	19663	21234	20380	20401
72.8	19684	21255	20416	20430
72.9	19708	21269	20448	20459
73	19728	21286	20486	20488
73.1	19753	21306	20522	20517
73.2	19775	21325	20552	20545
73.3	19795	21344	20588	20574
73.4	19818	21363	20621	20603
73.5	19839	21386	20652	20632
73.6	19860	21412	20680	20661
73.7	19875	21441	20711	20690
73.8	19900	21465	20744	20719
73.9	19922	21486	20775	20748
74	19935	21510	20804	20777
74.1	19954	21538	20834	20806
74.2	19970	21576	20864	20835
74.3	19981	21616	20893	20864
74.4	19996	21652	20921	20893
74.5	20012	21686	20953	20922
74.6	20032	21731	20984	20951
74.7	20054	21773	21012	20980
74.8	20077	21820	21042	21009
74.9	20089	21864	21069	21038
75	20099	21906	21098	21067
75.1	20140	21915	21114	21087
75.2	20181	21922	21132	21107
75.3	20222	21925	21150	21127
75.4	20258	21937	21169	21147
75.5	20298	21943	21188	21167
75.6	20345	21956	21205	21187
75.7	20386	21967	21223	21207
75.8	20421	21974	21240	21227
75.9	20462	21980	21260	21247
76	20506	21988	21279	21267
76.1	20542	21996	21297	21287
76.2	20583	22004	21314	21307
76.3	20625	22015	21334	21327
76.4	20658	22027	21351	21347
76.5	20687	22035	21370	21367
76.6	20734	22042	21387	21387
76.7	20762	22055	21405	21407
76.8	20788	22061	21424	21427
76.9	20815	22067	21443	21447
77	20840	22085	21463	21467
77.1	20869	22099	21482	21487
77.2	20901	22114	21503	21507
77.3	20933	22133	21523	21527
77.4	20960	22147	21541	21547
77.5	20969	22164	21559	21567
77.6	20990	22184	21582	21587
77.7	21011	22207	21599	21607
77.8	21030	22226	21621	21627
77.9	21041	22252	21644	21647
78	21047	22282	21667	21667
78.1	21055	22309	21685	21687
78.2	21062	22333	21709	21707
78.3	21070	22365	21727	21727
78.4	21082	22391	21745	21747
78.5	21085	22429	21769	21767
78.6	21092	22465	21792	21787
78.7	21107	22489	21810	21807
78.8	21119	22519	21827	21827
78.9	21128	22555	21848	21847
79	21138	22592	21868	21867
79.1	21152	22629	21888	21887
79.2	21161	22670	21904	21907
79.3	21169	22702	21926	21927
79.4	21175	22738	21947	21947
79.5	21183	22781	21966	21967
79.6	21191	22818	21982	21987
79.7	21199	22855	22002	22007
79.8	21210	22892	22021	22027
79.9	21220	22927	22039	22047
80	21224	22967	22059	22067
80.1	21247	22978	22072	22082
80.2	21261	22989	22086	22097
80.3	21285	22999	22105	22112
80.4	21320	23010	22123	22127
80.5	21344	23021	22139	22142
80.6	21357	23030	22153	22157
80.7	21375	23042	22168	22172
80.8	21401	23051	22179	22187
80.9	21416	23055	22191	22202
81	21440	23063	22206	22217
81.1	21452	23068	22223	22232
81.2	21469	23081	22238	22246
81.3	21482	23090	22256	22261
81.4	21504	23100	22268	22276
81.5	21518	23111	22285	22291
81.6	21528	23122	22300	22306
81.7	21533	23134	22316	22321
81.8	21535	23147	22331	22336
81.9	21549	23154	22346	22351
82	21565	23165	22363	22366
82.1	21576	23176	22380	22381
82.2	21594	23184	22398	22396
82.3	21603	23193	22414	22411
82.4	21612	23201	22430	22425
82.5	21620	23212	22447	22440
82.6	21630	23224	22465	22455
82.7	21645	23233	22481	22470
82.8	21660	23243	22494	22485
82.9	21668	23262	22512	22500
83	21683	23273	22528	22515
83.1	21695	23283	22544	22530
83.2	21698	23298	22557	22545
83.3	21710	23315	22574	22560
83.4	21717	23325	22592	22575
83.5	21721	23336	22604	22590
83.6	21725	23348	22620	22604
83.7	21735	23367	22636	22619
83.8	21741	23375	22651	22634
83.9	21750	23394	22666	22649
84	21759	23418	22684	22664
84.1	21767	23446	22700	22679
84.2	21776	23462	22715	22694
84.3	21782	23483	22730	22709
84.4	21790	23499	22747	22724
84.5	21793	23519	22764	22739
84.6	21798	23541	22776	22754
84.7	21815	23562	22792	22769
84.8	21832	23591	22804	22783
84.9	21841	23612	22817	22798
85	21846	23645	22834	22813
85.1	21876	23649	22851	22828
85.2	21904	23653	22866	22843
85.3	21931	23657	22882	22858
85.4	21957	23660	22895	22872
85.5	21986	23664	22908	22887
85.6	22006	23667	22927	22902
85.7	22038	23670	22939	22917
85.8	22070	23674	22955	22932
85.9	22107	23677	22970	22946
86	22140	23680	22983	22961
86.1	22164	23682	22997	22976
86.2	22178	23684	23008	22991
86.3	22213	23686	23021	23006
86.4	22252	23694	23038	23020
86.5	22279	23699	23054	23035
86.6	22310	23706	23067	23050
86.7	22334	23707	23080	23065
86.8	22356	23709	23092	23080
86.9	22385	23714	23106	23094
87	22417	23719	23122	23109
87.1	22439	23724	23136	23124
87.2	22460	23729	23149	23139
87.3	22472	23737	23165	23154
87.4	22494	23743	23180	23168
87.5	22522	23750	23194	23183
87.6	22542	23757	23208	23198
87.7	22555	23765	23222	23213
87.8	22584	23771	23237	23227
87.9	22604	23779	23253	23242
88	22619	23783	23266	23257
88.1	22641	23789	23282	23272
88.2	22655	23801	23300	23287
88.3	22674	23808	23315	23301
88.4	22694	23817	23327	23316
88.5	22708	23829	23342	23331
88.6	22725	23832	23359	23346
88.7	22732	23839	23373	23361
88.8	22745	23846	23389	23375
88.9	22754	23854	23407	23390
89	22770	23861	23421	23405
89.1	22784	23873	23438	23420
89.2	22802	23891	23453	23435
89.3	22816	23901	23468	23449
89.4	22821	23917	23484	23464
89.5	22827	23928	23501	23479
89.6	22832	23936	23518	23494
89.7	22836	23944	23534	23509
89.8	22841	23966	23549	23523
89.9	22848	23984	23563	23538
90	22854	23998	23579	23553
90.1	22867	24004	23587	23561
90.2	22874	24007	23594	23568
90.3	22877	24011	23603	23576
90.4	22910	24015	23611	23584
90.5	22922	24019	23620	23592
90.6	22927	24026	23627	23599
90.7	22937	24032	23638	23607
90.8	22946	24037	23648	23615
90.9	22958	24044	23657	23623
91	22969	24047	23665	23631
