depth	min	max	median	mean
28.4	6232	8877	7664	7641
28.5	6242	8883	7682	7655
28.6	6250	8886	7695	7668
28.7	6257	8893	7709	7682
28.8	6260	8904	7724	7695
28.9	6264	8910	7741	7709
29	6277	8926	7753	7722
29.1	6285	8936	7764	7736
29.2	6292	8948	7779	7749
29.3	6298	8966	7794	7762
29.4	6305	8985	7809	7776
29.5	6314	8998	7824	7789
29.6	6324	9008	7836	7803
29.7	6333	9032	7846	7816
29.8	6338	9056	7860	7830
29.9	6345	9071	7874	7843
30	6353	9084	7888	7857
30.1	6378	9086	7903	7871
30.2	6398	9091	7917	7885
30.3	6422	9098	7933	7899
30.4	6437	9103	7946	7913
30.5	6465	9109	7962	7927
30.6	6496	9116	7977	7941
30.7	6525	9123	7993	7955
30.8	6559	9128	8006	7969
30.9	6592	9134	8024	7983
31	6621	9141	8038	7997
31.1	6645	9145	8054	8011
31.2	6656	9152	8073	8025
31.3	6668	9159	8086	8039
31.4	6688	9166	8102	8053
31.5	6719	9171	8120	8067
31.6	6739	9185	8137	8081
31.7	6763	9193	8151	8095
31.8	6794	9201	8166	8109
31.9	6809	9210	8179	8123
32	6831	9213	8195	8137
32.1	6841	9219	8208	8151
32.2	6861	9224	8222	8165
32.3	6882	9229	8235	8179
32.4	6891	9233	8252	8193
32.5	6906	9239	8268	8207
32.6	6919	9247	8282	8220
32.7	6942	9254	8299	8234
32.8	6971	9262	8315	8248
32.9	6992	9269	8332	8262
33	7002	9273	8346	8276
33.1	7008	9277	8365	8290
33.2	7021	9286	8380	8304
33.3	7041	9294	8396	8318
33.4	7060	9305	8410	8332
33.5	7079	9311	8423	8346
33.6	7099	9319	8436	8360
33.7	7111	9329	8452	8374
33.8	7120	9336	8467	8388
33.9	7125	9345	8483	8402
34	7131	9357	8500	8416
34.1	7147	9371	8519	8430
34.2	7153	9384	8535	8444
34.3	7160	9394	8551	8458
34.4	7187	9402	8566	8472
34.5	7205	9415	8582	8486
34.6	7218	9423	8598	8500
34.7	7225	9435	8612	8514
34.8	7236	9450	8626	8528
34.9	7244	9463	8638	8542
35	7250	9478	8654	8556
35.1	7290	9482	8668	8571
35.2	7330	9486	8680	8586
35.3	7375	9493	8693	8602
35.4	7403	9494	8708	8617
35.5	7420	9497	8721	8632
35.6	7450	9501	8735	8647
35.7	7477	9506	8749	8662
35.8	7513	9508	8762	8677
35.9	7543	9511	8777	8692
36	7577	9514	8791	8707
36.1	7603	9518	8806	8723
36.2	7617	9523	8823	8738
36.3	7640	9526	8839	8753
36.4	7673	9535	8851	8768
36.5	7700	9540	8865	8783
36.6	7731	9542	8879	8798
36.7	7763	9550	8895	8813
36.8	7780	9558	8906	8828
36.9	7806	9560	8920	8843
37	7822	9564	8934	8859
37.1	7841	9569	8948	8874
37.2	7858	9575	8961	8889
37.3	7870	9580	8975	8904
37.4	7901	9589	8990	8919
37.5	7942	9596	9004	8934
37.6	7978	9603	9017	8949
37.7	8006	9610	9033	8964
37.8	8024	9612	9047	8980
37.9	8042	9615	9062	8995
38	8059	9619	9074	9010
38.1	8077	9623	9089	9025
38.2	8093	9627	9103	9040
38.3	8108	9637	9117	9055
38.4	8129	9644	9132	9070
38.5	8142	9655	9147	9085
38.6	8154	9661	9160	9100
38.7	8166	9669	9172	9116
38.8	8180	9679	9189	9131
38.9	8194	9688	9204	9146
39	8208	9694	9221	9161
39.1	8222	9707	9234	9176
39.2	8235	9722	9249	9191
39.3	8249	9729	9265	9206
39.4	8258	9739	9282	9221
39.5	8268	9750	9297	9237
39.6	8272	9772	9312	9252
39.7	8285	9780	9327	9267
39.8	8290	9794	9342	9282
39.9	8293	9813	9358	9297
40	8297	9833	9376	9312
40.1	8381	9841	9395	9338
40.2	8472	9851	9416	9364
40.3	8562	9865	9435	9389
40.4	8652	9869	9457	9415
40.5	8729	9876	9476	9441
40.6	8806	9883	9498	9466
40.7	8886	9896	9518	9492
40.8	8970	9906	9537	9518
40.9	9068	9928	9558	9543
41	9151	9943	9577	9569
41.1	9229	9954	9595	9595
41.2	9308	9973	9612	9621
41.3	9392	9989	9632	9646
41.4	9465	10003	9652	9672
41.5	9533	10018	9674	9698
41.6	9582	10032	9698	9723
41.7	9614	10051	9722	9749
41.8	9635	10098	9750	9775
41.9	9650	10130	9773	9801
42	9659	10174	9796	9826
42.1	9665	10233	9819	9852
42.2	9675	10297	9842	9878
42.3	9680	10367	9863	9903
42.4	9690	10441	9885	9929
42.5	9697	10523	9907	9955
42.6	9702	10609	9928	9981
42.7	9706	10676	9949	10006
42.8	9713	10757	9972	10032
42.9	9716	10839	9995	10058
43	9718	10923	10015	10083
43.1	9722	11011	10037	10109
43.2	9725	11101	10058	10135
43.3	9729	11189	10080	10160
43.4	9735	11274	10100	10186
43.5	9738	11366	10119	10212
43.6	9741	11449	10140	10238
43.7	9745	11530	10161	10263
43.8	9749	11610	10183	10289
43.9	9753	11691	10205	10315
44	9757	11772	10226	10340
44.1	9761	11853	10246	10366
44.2	9764	11934	10267	10392
44.3	9767	12015	10289	10418
44.4	9770	12096	10307	10443
44.5	9773	12177	10328	10469
44.6	9775	12258	10349	10495
44.7	9778	12338	10371	10520
44.8	9782	12419	10390	10546
44.9	9785	12501	10411	10572
45	9787	12587	10432	10598
45.1	9820	12631	10473	10634
45.2	9845	12680	10510	10671
45.3	9862	12729	10556	10708
45.4	9884	12776	10596	10744
45.5	9904	12805	10640	10781
45.6	9925	12832	10679	10818
45.7	9946	12880	10721	10854
45.8	9962	12936	10767	10891
45.9	9977	12967	10802	10928
46	9988	13017	10836	10964
46.1	10000	13057	10879	11001
46.2	10009	13103	10910	11038
46.3	10022	13152	10943	11074
46.4	10034	13201	10977	11111
46.5	10048	13240	11015	11148
46.6	10062	13267	11043	11184
46.7	10075	13274	11077	11221
46.8	10093	13292	11107	11258
46.9	10103	13316	11132	11294
47	10112	13362	11164	11331
47.1	10125	13391	11197	11368
47.2	10144	13449	11229	11404
47.3	10157	13513	11259	11441
47.4	10166	13582	11287	11478
47.5	10182	13651	11311	11514
47.6	10197	13746	11345	11551
47.7	10207	13824	11378	11588
47.8	10219	13890	11410	11624
47.9	10232	13967	11443	11661
48	10246	14035	11480	11698
48.1	10257	14116	11517	11734
48.2	10265	14178	11546	11771
48.3	10273	14247	11575	11808
48.4	10281	14324	11603	11844
48.5	10293	14410	11635	11881
48.6	10300	14492	11660	11918
48.7	10310	14574	11683	11954
48.8	10315	14652	11710	11991
48.9	10320	14748	11736	12028
49	10325	14828	11770	12064
49.1	10331	14922	11807	12101
49.2	10339	15029	11834	12138
49.3	10351	15138	11863	12174
49.4	10357	15252	11888	12211
49.5	10363	15369	11917	12248
49.6	10367	15485	11952	12284
49.7	10374	15601	11982	12321
49.8	10381	15712	12015	12358
49.9	10388	15812	12044	12394
50	10395	15913	12073	12431
50.1	10440	15923	12117	12470
50.2	10469	15949	12164	12509
50.3	10495	15963	12204	12548
50.4	10528	15978	12247	12587
50.5	10564	16004	12295	12625
50.6	10600	16027	12349	12664
50.7	10634	16039	12392	12703
50.8	10658	16062	12437	12742
50.9	10687	16078	12483	12781
51	10707	16085	12528	12820
51.1	10740	16115	12567	12859
51.2	10748	16147	12616	12897
51.3	10765	16161	12669	12936
51.4	10768	16181	12721	12975
51.5	10785	16205	12771	13014
51.6	10808	16222	12826	13053
51.7	10819	16244	12871	13092
51.8	10830	16264	12924	13131
51.9	10841	16272	12971	13170
52	10854	16296	13021	13208
52.1	10869	16314	13073	13247
52.2	10888	16333	13116	13286
52.3	10894	16351	13171	13325
52.4	10909	16380	13233	13364
52.5	10920	16404	13287	13403
52.6	10929	16436	13325	13442
52.7	10941	16456	13370	13480
52.8	10955	16491	13418	13519
52.9	10968	16519	13469	13558
53	10982	16553	13514	13597
53.1	10999	16571	13570	13636
53.2	11014	16608	13603	13675
53.3	11028	16629	13651	13714
53.4	11040	16651	13704	13752
53.5	11050	16687	13744	13791
53.6	11059	16722	13788	13830
53.7	11069	16752	13832	13869
53.8	11084	16796	13881	13908
53.9	11093	16827	13932	13947
54	11105	16868	13973	13986
54.1	11112	16914	14011	14025
54.2	11123	16949	14054	14063
54.3	11131	16994	14096	14102
54.4	11140	17017	14139	14141
54.5	11149	17050	14182	14180
54.6	11159	17088	14219	14219
54.7	11167	17124	14263	14258
54.8	11177	17177	14302	14297
54.9	11185	17208	14343	14335
55	11192	17254	14386	14374
55.1	11218	17266	14429	14415
55.2	11258	17279	14469	14456
55.3	11310	17289	14517	14497
55.4	11374	17302	14564	14538
55.5	11435	17314	14601	14579
55.6	11480	17324	14648	14620
55.7	11512	17334	14701	14661
55.8	11548	17352	14750	14702
55.9	11609	17374	14794	14743
56	11662	17396	14839	14784
56.1	11722	17418	14881	14825
56.2	11766	17435	14927	14866
56.3	11816	17450	14973	14906
56.4	11847	17466	15027	14947
56.5	11888	17476	15075	14988
56.6	11915	17484	15125	15029
56.7	11941	17499	15180	15070
56.8	11961	17523	15224	15111
56.9	11993	17537	15276	15152
57	12016	17555	15328	15193
57.1	12026	17573	15368	15234
57.2	12041	17593	15415	15275
57.3	12073	17612	15460	15316
57.4	12090	17632	15499	15357
57.5	12104	17651	15541	15398
57.6	12137	17672	15587	15439
57.7	12150	17691	15642	15480
57.8	12175	17703	15693	15521
57.9	12204	17720	15736	15561
58	12227	17743	15778	15602
58.1	12242	17768	15819	15643
58.2	12255	17790	15872	15684
58.3	12269	17814	15920	15725
58.4	12283	17834	15972	15766
58.5	12295	17853	16029	15807
58.6	12307	17879	16073	15848
58.7	12319	17906	16124	15889
58.8	12331	17929	16168	15930
58.9	12344	17948	16213	15971
59	12355	17972	16262	16012
59.1	12369	18000	16311	16053
59.2	12378	18036	16361	16094
59.3	12389	18055	16401	16135
59.4	12401	18089	16444	16175
59.5	12413	18125	16487	16216
59.6	12428	18162	16526	16257
59.7	12441	18203	16581	16298
59.8	12452	18231	16619	16339
59.9	12463	18272	16666	16380
60	12473	18313	16698	16421
60.1	12598	18318	16735	16463
60.2	12723	18325	16774	16504
60.3	12847	18331	16812	16546
60.4	12971	18335	16851	16588
60.5	13094	18339	16885	16630
60.6	13218	18343	16920	16671
60.7	13340	18350	16956	16713
60.8	13462	18356	16992	16755
60.9	13585	18363	17030	16796
61	13706	18373	17065	16838
61.1	13830	18379	17099	16880
61.2	13953	18383	17136	16922
61.3	14077	18391	17171	16963
61.4	14200	18399	17207	17005
61.5	14323	18404	17243	17047
61.6	14447	18413	17281	17088
61.7	14570	18422	17318	17130
61.8	14693	18426	17355	17172
61.9	14815	18429	17390	17213
62	14932	18437	17428	17255
62.1	15051	18445	17465	17297
62.2	15174	18451	17502	17339
62.3	15297	18457	17539	17380
62.4	15418	18465	17577	17422
62.5	15540	18474	17615	17464
62.6	15660	18483	17649	17505
62.7	15790	18493	17682	17547
62.8	15903	18502	17719	17589
62.9	16028	18512	17753	17631
63	16147	18521	17786	17672
63.1	16266	18530	17816	17714
63.2	16389	18536	17850	17756
63.3	16497	18541	17889	17797
63.4	16627	18552	17927	17839
63.5	16741	18562	17961	17881
63.6	16862	18575	17996	17922
63.7	16982	18585	18035	17964
63.8	17077	18596	18070	18006
63.9	17181	18608	18105	18048
64	17294	18620	18140	18089
64.1	17388	18636	18176	18131
64.2	17490	18652	18216	18173
64.3	17586	18667	18252	18214
64.4	17669	18680	18289	18256
64.5	17744	18697	18330	18298
64.6	17812	18716	18368	18340
64.7	17878	18739	18411	18381
64.8	17928	18768	18456	18423
64.9	17967	18804	18501	18465
65	18007	18844	18542	18506
65.1	18055	18849	18558	18524
65.2	18097	18853	18571	18542
65.3	18124	18857	18588	18560
65.4	18159	18865	18604	18578
65.5	18188	18875	18620	18596
65.6	18218	18886	18636	18613
65.7	18239	18897	18652	18631
65.8	18258	18910	18670	18649
65.9	18279	18926	18685	18667
66	18297	18943	18704	18685
66.1	18315	18955	18722	18703
66.2	18326	18977	18740	18721
66.3	18346	18997	18757	18738
66.4	18373	19022	18772	18756
66.5	18385	19047	18787	18774
66.6	18398	19088	18803	18792
66.7	18409	19131	18818	18810
66.8	18416	19178	18832	18828
66.9	18427	19230	18845	18845
67	18440	19285	18859	18863
67.1	18455	19332	18873	18881
67.2	18469	19383	18887	18899
67.3	18479	19433	18901	18917
67.4	18493	19485	18914	18935
67.5	18505	19537	18926	18953
67.6	18511	19589	18939	18970
67.7	18518	19639	18953	18988
67.8	18522	19690	18967	19006
67.9	18524	19742	18980	19024
68	18533	19799	18994	19042
68.1	18536	19852	19008	19060
68.2	18542	19909	19020	19078
68.3	18549	19961	19033	19095
68.4	18554	20012	19048	19113
68.5	18557	20065	19059	19131
68.6	18560	20122	19073	19149
68.7	18565	20174	19087	19167
68.8	18572	20226	19102	19185
68.9	18576	20280	19117	19202
69	18581	20335	19132	19220
69.1	18587	20389	19145	19238
69.2	18592	20445	19158	19256
69.3	18599	20501	19170	19274
69.4	18604	20554	19183	19292
69.5	18608	20607	19196	19310
69.6	18612	20658	19208	19327
69.7	18618	20708	19223	19345
69.8	18621	20767	19237	19363
69.9	18624	20820	19250	19381
70	18627	20873	19265	19399
70.1	18644	20896	19279	19415
70.2	18662	20906	19295	19430
70.3	18678	20916	19310	19446
70.4	18686	20937	19331	19462
71.9	18805	21133	19597	19697
72	18811	21151	19614	19713
72.1	18814	21156	19629	19729
72.2	18817	21189	19645	19745
72.3	18823	21207	19658	19760
72.4	18825	21229	19673	19776
72.5	18831	21249	19689	19792
72.6	18837	21295	19705	19807
72.7	18843	21313	19722	19823
72.8	18848	21342	19740	19839
72.9	18853	21368	19752	19855
73	18857	21408	19767	19870
73.1	18864	21435	19783	19886
73.2	18870	21473	19796	19902
73.3	18877	21509	19813	19917
73.4	18880	21546	19826	19933
73.5	18882	21565	19841	19949
73.6	18883	21599	19853	19965
73.7	18886	21637	19865	19980
73.8	18893	21672	19878	19996
73.9	18899	21715	19894	20012
74	18905	21731	19907	20027
74.1	18907	21760	19918	20043
74.2	18910	21809	19934	20059
74.3	18919	21837	19946	20075
74.4	18926	21869	19960	20090
74.5	18930	21928	19974	20106
74.6	18935	21976	19988	20122
74.7	18939	22005	20003	20137
74.8	18940	22050	20019	20153
74.9	18941	22095	20031	20169
75	18948	22145	20045	20185
75.1	18965	22170	20058	20200
75.2	18981	22182	20075	20216
75.3	18995	22198	20088	20232
75.4	19012	22227	20107	20248
75.5	19024	22243	20124	20263
75.6	19038	22246	20141	20279
75.7	19048	22249	20151	20295
75.8	19059	22252	20168	20311
75.9	19071	22261	20183	20327
76	19079	22274	20198	20342
76.1	19086	22280	20227	20358
76.2	19098	22294	20243	20374
76.3	19101	22307	20258	20390
76.4	19110	22321	20276	20405
76.5	19119	22337	20297	20421
76.6	19128	22356	20315	20437
76.7	19138	22373	20331	20453
76.8	19144	22390	20351	20469
76.9	19151	22406	20366	20484
77	19156	22426	20388	20500
77.1	19160	22429	20408	20516
77.2	19175	22438	20424	20532
77.3	19188	22455	20445	20547
77.4	19197	22476	20464	20563
77.5	19205	22500	20477	20579
77.6	19207	22524	20493	20595
77.7	19215	22559	20501	20611
77.8	19220	22585	20518	20626
77.9	19223	22621	20533	20642
78	19232	22638	20550	20658
78.1	19238	22655	20562	20674
78.2	19253	22689	20579	20689
78.3	19268	22713	20595	20705
78.4	19275	22722	20612	20721
78.5	19280	22742	20629	20737
78.6	19286	22768	20644	20753
78.7	19295	22788	20660	20768
78.8	19308	22812	20677	20784
78.9	19316	22843	20694	20800
79	19321	22877	20711	20816
79.1	19326	22888	20728	20831
79.2	19331	22912	20748	20847
79.3	19341	22935	20760	20863
79.4	19345	22960	20778	20879
79.5	19348	22985	20795	20895
79.6	19352	23003	20815	20910
79.7	19358	23027	20829	20926
79.8	19365	23049	20838	20942
79.9	19371	23089	20852	20958
80	19376	23116	20869	20973
80.1	19395	23130	20882	20989
80.2	19415	23143	20900	21004
80.3	19438	23153	20915	21019
80.4	19464	23167	20926	21034
80.5	19476	23175	20940	21050
80.6	19490	23181	20952	21065
80.7	19505	23196	20962	21080
80.8	19510	23210	20980	21095
80.9	19527	23219	20997	21111
81	19549	23224	21012	21126
81.1	19559	23242	21027	21141
81.2	19570	23262	21039	21156
81.3	19577	23273	21059	21171
81.4	19590	23280	21075	21187
81.5	19608	23303	21093	21202
81.6	19628	23328	21106	21217
81.7	19639	23351	21126	21232
81.8	19643	23376	21146	21248
81.9	19655	23391	21162	21263
82	19668	23399	21178	21278
82.1	19677	23410	21195	21293
82.2	19685	23419	21216	21309
82.3	19693	23432	21235	21324
82.4	19702	23448	21250	21339
82.5	19714	23468	21271	21354
82.6	19723	23487	21284	21370
82.7	19731	23507	21300	21385
82.8	19738	23526	21318	21400
82.9	19746	23540	21334	21415
83	19753	23559	21352	21430
83.1	19764	23568	21369	21446
83.2	19773	23594	21391	21461
83.3	19784	23599	21407	21476
83.4	19788	23626	21423	21491
83.5	19795	23650	21437	21507
83.6	19803	23674	21451	21522
83.7	19808	23686	21467	21537
83.8	19813	23708	21482	21552
83.9	19826	23726	21496	21568
84	19832	23739	21514	21583
84.1	19838	23756	21529	21598
84.2	19844	23768	21549	21613
84.3	19851	23791	21561	21629
84.4	19868	23804	21578	21644
84.5	19872	23837	21594	21659
84.6	19876	23865	21617	21674
84.7	19880	23884	21627	21689
84.8	19883	23903	21645	21705
84.9	19889	23941	21669	21720
85	19896	23991	21683	21735
85.1	19915	24001	21699	21751
85.2	19952	24014	21711	21767
85.3	19964	24033	21728	21783
85.4	19989	24051	21746	21799
85.5	20007	24066	21759	21814
85.6	20026	24080	21774	21830
85.7	20046	24087	21790	21846
85.8	20058	24089	21804	21862
85.9	20079	24093	21819	21878
86	20098	24105	21832	21894
86.1	20119	24120	21855	21910
86.2	20130	24135	21869	21925
86.3	20139	24159	21890	21941
86.4	20150	24170	21906	21957
86.5	20157	24190	21921	21973
86.6	20176	24209	21934	21989
86.7	20184	24225	21950	22005
86.8	20197	24245	21964	22021
86.9	20213	24263	21986	22036
87	20237	24277	22004	22052
87.1	20252	24287	22019	22068
87.2	20264	24299	22035	22084
87.3	20288	24311	22049	22100
87.4	20301	24323	22066	22116
87.5	20309	24339	22086	22132
87.6	20318	24358	22102	22147
87.7	20329	24376	22117	22163
87.8	20341	24392	22131	22179
87.9	20353	24402	22148	22195
88	20359	24419	22163	22211
88.1	20366	24441	22180	22227
88.2	20374	24467	22201	22243
88.3	20383	24487	22216	22258
88.4	20397	24511	22233	22274
88.5	20407	24532	22250	22290
88.6	20416	24558	22265	22306
88.7	20426	24584	22284	22322
88.8	20428	24605	22299	22338
88.9	20431	24622	22314	22354
89	20437	24656	22334	22369
89.1	20445	24669	22348	22385
89.2	20453	24678	22361	22401
89.3	20462	24695	22375	22417
89.4	20474	24708	22393	22433
89.5	20477	24720	22413	22449
89.6	20479	24736	22425	22465
89.7	20488	24747	22437	22480
89.8	20497	24765	22458	22496
89.9	20508	24783	22473	22512
90	20513	24802	22490	22528
90.1	20534	24813	22507	22543
90.2	20546	24827	22522	22558
90.3	20561	24845	22536	22573
90.4	20580	24867	22557	22588
90.5	20599	24888	22573	22603
90.6	20612	24901	22588	22618
90.7	20620	24920	22602	22633
90.8	20629	24931	22613	22648
90.9	20644	24938	22631	22662
91	20666	24950	22645	22677
91.1	20687	24961	22665	22692
91.2	20703	24973	22681	22707
91.3	20722	24984	22694	22722
91.4	20735	24997	22708	22737
91.5	20762	25014	22723	22752
91.6	20789	25027	22739	22767
91.7	20804	25039	22762	22782
91.8	20810	25052	22776	22797
91.9	20817	25065	22790	22812
92	20823	25070	22800	22827
92.1	20828	25073	22816	22842
92.2	20837	25081	22832	22857
92.3	20862	25100	22845	22872
92.4	20896	25121	22862	22887
92.5	20909	25141	22882	22901
92.6	20920	25164	22900	22916
92.7	20926	25178	22915	22931
92.8	20944	25200	22932	22946
92.9	20956	25220	22950	22961
93	20967	25244	22963	22976
93.1	20972	25264	22979	22991
93.2	20975	25280	22995	23006
93.3	20983	25305	23003	23021
93.4	20990	25325	23014	23036
93.5	20998	25339	23029	23051
93.6	21020	25361	23042	23066
93.7	21028	25378	23057	23081
93.8	21037	25387	23067	23096
93.9	21042	25397	23078	23111
94	21048	25411	23095	23126
