Sample Name,d (0.1),d (0.5),d (0.9),Result Between User Sizes (Sizes in um),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.279,10.216,118.427,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011246,0.109116,0.341563,0.564705,0.779508,0.978093,1.144497,1.28699,1.408307,1.525156,1.649321,1.793145,1.953905,2.120263,2.271115,2.393438,2.487491,2.564045,2.637396,2.720523,2.822599,2.94261,3.07492,3.202232,3.310123,3.381506,3.410878,3.397855,3.349782,3.281074,3.205715,3.136346,3.072785,3.003599,2.903562,2.742943,2.492517,2.135672,1.681855,1.17534,0.704344,0.361158,0.215755,0.300844,0.648893,1.239256,1.873238,2.264751,2.140711,1.431367,0.355948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.309,10.695,103.308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010761,0.104716,0.330558,0.547506,0.756486,0.949842,1.112062,1.251236,1.370069,1.48493,1.607394,1.749681,1.909291,2.075338,2.227141,2.351572,2.44797,2.525639,2.597364,2.675088,2.767803,2.87581,2.995934,3.11504,3.2231,3.306798,3.362648,3.387284,3.382116,3.34877,3.286992,3.194407,3.060996,2.878597,2.640958,2.358588,2.054629,1.763857,1.52332,1.36397,1.308973,1.36293,1.506796,1.696672,1.854868,1.896567,1.75269,1.40137,0.90059,0.335563,0.006724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.266,9.819,81.096,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011302,0.109796,0.344944,0.570718,0.788139,0.989312,1.158184,1.303283,1.427525,1.548057,1.676959,1.826943,1.995226,2.1702,2.329913,2.460305,2.560386,2.639701,2.711618,2.788962,2.881746,2.991311,3.115507,3.24192,3.361252,3.459878,3.533728,3.576151,3.584112,3.552182,3.472924,3.338982,3.138836,2.871104,2.54229,2.183237,1.838074,1.557666,1.38285,1.333815,1.407549,1.57048,1.75166,1.859252,1.804263,1.52416,1.081759,0.519235,0.112608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92 - Average,1.284,10.231,93.005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011103,0.107876,0.339022,0.560976,0.774711,0.972416,1.138248,1.280503,1.401967,1.519381,1.644558,1.789923,1.952807,2.121934,2.276056,2.401771,2.498616,2.576462,2.648792,2.728191,2.824049,2.936577,3.06212,3.186397,3.298158,3.382727,3.435751,3.453763,3.43867,3.394009,3.321877,3.223245,3.090872,2.917767,2.695603,2.428256,2.128406,1.819065,1.529341,1.291042,1.140286,1.098198,1.158037,1.2857,1.435658,1.554317,1.566793,1.399078,1.048841,0.595623,0.106438,0.00802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1.46,10.972,103.403,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006186,0.066719,0.270248,0.465656,0.652653,0.823828,0.965954,1.088064,1.195553,1.306992,1.436776,1.599891,1.795268,2.011862,2.224421,2.412184,2.564537,2.682062,2.772353,2.846169,2.915416,2.986757,3.063986,3.142114,3.215296,3.271872,3.302182,3.292349,3.227487,3.096826,2.891163,2.6181,2.290322,1.945315,1.627764,1.396761,1.306708,1.40348,1.714085,2.231271,2.874795,3.494141,3.860884,3.78,3.120924,2.055861,0.686766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1.434,10.41,101.698,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006205,0.067207,0.274566,0.473898,0.664931,0.84018,0.986177,1.112166,1.223574,1.3393,1.473848,1.642364,1.843523,2.065897,2.28364,2.475655,2.631295,2.75135,2.843772,2.919747,2.991567,3.065981,3.14663,3.227912,3.303277,3.360153,3.38805,3.372567,3.298418,3.155295,2.934398,2.644598,2.299278,1.936833,1.601764,1.352295,1.240651,1.310055,1.586201,2.064307,2.672267,3.270327,3.640669,3.59183,2.987764,1.977932,0.659684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1.408,9.917,97.971,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006416,0.069277,0.281275,0.484948,0.680072,0.859032,1.008114,1.136817,1.25075,1.36929,1.507322,1.680387,1.887149,2.115924,2.340205,2.538302,2.699154,2.823344,2.918726,2.996467,3.069011,3.143375,3.223575,3.304366,3.379476,3.436533,3.465109,3.450622,3.377406,3.234455,3.012012,2.717868,2.364336,1.989363,1.637291,1.366618,1.229115,1.266565,1.502767,1.932366,2.487043,3.033748,3.366826,3.303956,2.726379,1.763777,0.563073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120 - Average,1.433,10.416,101.127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006269,0.067734,0.275363,0.474834,0.665885,0.841013,0.986748,1.112349,1.223293,1.338528,1.472649,1.640881,1.84198,2.064561,2.282755,2.47538,2.631662,2.752252,2.844951,2.920794,2.991998,3.065371,3.14473,3.224797,3.29935,3.356186,3.385114,3.371846,3.301104,3.162192,2.945858,2.660189,2.317979,1.95717,1.622273,1.371891,1.258825,1.3267,1.601018,2.075981,2.678035,3.266072,3.622793,3.558596,2.945022,1.932523,0.636508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1.39,10.439,93.307,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006636,0.070974,0.282562,0.487008,0.68447,0.867607,1.022366,1.157685,1.277776,1.400431,1.53837,1.704929,1.897029,2.102063,2.294711,2.456118,2.579774,2.671295,2.74288,2.809015,2.883632,2.973525,3.081225,3.198082,3.315239,3.415692,3.487112,3.511436,3.473866,3.364296,3.177049,2.921672,2.610215,2.274317,1.94952,1.685438,1.529326,1.522517,1.689221,2.023781,2.463717,2.888544,3.117561,2.99105,2.419117,1.517418,0.461734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1.396,10.555,93.228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006387,0.06892,0.279506,0.483218,0.680084,0.862733,1.01714,1.152213,1.272161,1.394728,1.532543,1.698769,1.890097,2.093663,2.284027,2.442452,2.562853,2.651428,2.720917,2.786193,2.861291,2.952822,3.062945,3.182438,3.302023,3.40436,3.477238,3.50301,3.467672,3.361666,3.179471,2.930023,2.624782,2.295058,1.976837,1.720097,1.571746,1.571437,1.740132,2.06783,2.490057,2.890656,3.100717,2.971606,2.41225,1.528878,0.472928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1.267,10.782,101.423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012753,0.124502,0.395652,0.620905,0.824045,1.004537,1.151566,1.277488,1.387247,1.497837,1.620433,1.766085,1.931066,2.103897,2.263396,2.394789,2.493644,2.565029,2.618963,2.667251,2.721306,2.787284,2.868265,2.959085,3.054609,3.142866,3.214849,3.254186,3.245297,3.17214,3.02055,2.788208,2.477858,2.117303,1.74801,1.438221,1.264026,1.297682,1.580452,2.098436,2.754858,3.387247,3.771419,3.702044,3.072752,1.871488,0.468477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
