depth	min	max	median	mean
7.7	4297	4790	4521	4526
7.8	4301	4802	4530	4533
7.9	4306	4813	4536	4539
8	4311	4822	4543	4546
8.1	4314	4832	4549	4552
8.2	4319	4841	4555	4558
8.3	4323	4848	4561	4565
8.4	4327	4857	4568	4571
8.5	4330	4866	4576	4578
8.6	4333	4877	4583	4584
8.7	4336	4890	4590	4590
8.8	4340	4901	4596	4597
8.9	4344	4910	4603	4603
9	4347	4922	4610	4610
9.1	4350	4936	4616	4616
9.2	4353	4950	4622	4622
9.3	4356	4961	4628	4629
9.4	4359	4972	4633	4635
9.5	4362	4985	4639	4642
9.6	4366	4998	4645	4648
9.7	4369	5009	4652	4654
9.8	4371	5020	4658	4661
9.9	4373	5033	4664	4667
10	4377	5047	4670	4673
10.1	4388	5054	4675	4680
10.2	4398	5059	4681	4687
10.3	4411	5064	4689	4694
10.4	4423	5070	4694	4701
10.5	4432	5075	4701	4707
10.6	4442	5083	4706	4714
10.7	4457	5089	4712	4721
10.8	4471	5098	4718	4728
10.9	4478	5104	4725	4734
11	4489	5109	4732	4741
11.1	4499	5118	4737	4748
11.2	4509	5126	4745	4755
11.3	4518	5136	4752	4761
11.4	4528	5141	4757	4768
11.5	4539	5152	4764	4775
11.6	4549	5159	4772	4782
11.7	4557	5167	4778	4788
11.8	4565	5180	4785	4795
11.9	4573	5193	4793	4802
12	4580	5201	4799	4809
12.1	4584	5210	4805	4815
12.2	4589	5222	4812	4822
12.3	4593	5232	4819	4829
12.4	4597	5243	4826	4836
12.5	4602	5248	4834	4842
12.6	4607	5259	4842	4849
12.7	4611	5269	4849	4856
12.8	4617	5275	4857	4863
12.9	4622	5283	4864	4869
13	4626	5290	4871	4876
13.1	4631	5299	4878	4883
13.2	4635	5306	4883	4890
13.3	4639	5310	4890	4896
13.4	4643	5320	4896	4903
13.5	4645	5330	4902	4910
13.6	4649	5338	4908	4917
13.7	4651	5347	4914	4923
13.8	4653	5356	4920	4930
13.9	4654	5363	4926	4937
14	4658	5370	4932	4944
14.1	4660	5377	4937	4950
14.2	4662	5384	4943	4957
14.3	4665	5392	4947	4964
14.4	4669	5402	4953	4971
14.5	4673	5413	4959	4977
14.6	4677	5426	4964	4984
14.7	4680	5436	4971	4991
14.8	4683	5446	4978	4998
14.9	4687	5460	4984	5004
15	4689	5473	4989	5011
15.1	4693	5485	4999	5022
15.2	4700	5497	5009	5032
15.3	4707	5509	5022	5043
15.4	4715	5521	5033	5054
15.5	4719	5531	5045	5064
15.6	4723	5543	5056	5075
15.7	4727	5557	5067	5085
15.8	4730	5569	5078	5096
15.9	4737	5584	5092	5107
16	4746	5599	5104	5117
16.1	4750	5609	5115	5128
16.2	4754	5623	5125	5138
16.3	4755	5641	5137	5149
16.4	4757	5652	5147	5160
16.5	4764	5662	5159	5170
16.6	4770	5673	5169	5181
16.7	4773	5686	5180	5191
16.8	4777	5701	5190	5202
16.9	4778	5716	5202	5213
17	4780	5734	5212	5223
17.1	4784	5752	5224	5234
17.2	4785	5767	5234	5244
17.3	4787	5778	5243	5255
17.4	4788	5795	5253	5266
17.5	4790	5814	5263	5276
17.6	4793	5836	5272	5287
17.7	4795	5862	5281	5297
17.8	4797	5880	5290	5308
17.9	4799	5900	5301	5319
18	4803	5921	5310	5329
18.1	4806	5942	5321	5340
18.2	4809	5956	5330	5350
18.3	4812	5975	5339	5361
18.4	4813	5998	5348	5372
21	4980	6444	5659	5672
21.1	4987	6456	5673	5685
21.2	4994	6468	5692	5698
21.3	5001	6477	5710	5711
21.4	5008	6491	5721	5724
21.5	5016	6504	5735	5737
21.6	5026	6519	5752	5750
21.7	5032	6536	5768	5763
21.8	5038	6545	5785	5776
21.9	5044	6552	5797	5789
22	5051	6561	5811	5802
22.1	5058	6574	5824	5815
22.2	5064	6591	5839	5828
22.3	5075	6604	5851	5841
22.4	5081	6618	5863	5854
22.5	5089	6631	5876	5867
22.6	5096	6648	5892	5881
22.7	5104	6663	5906	5894
22.8	5109	6675	5920	5907
22.9	5113	6693	5931	5920
23	5119	6709	5946	5933
23.1	5124	6727	5960	5946
23.2	5128	6741	5976	5959
23.3	5136	6753	5989	5972
23.4	5139	6772	6001	5985
23.5	5144	6800	6014	5998
23.6	5149	6820	6030	6011
23.7	5154	6842	6041	6024
23.8	5164	6865	6052	6037
23.9	5173	6894	6067	6050
24	5180	6920	6077	6063
24.1	5187	6943	6090	6076
24.2	5192	6958	6102	6089
24.3	5199	6982	6114	6102
24.4	5206	7005	6129	6116
24.5	5211	7036	6143	6129
24.6	5217	7065	6154	6142
24.7	5223	7091	6166	6155
24.8	5230	7113	6179	6168
24.9	5235	7142	6193	6181
25	5242	7171	6207	6194
25.1	5272	7173	6225	6211
25.2	5305	7177	6239	6229
25.3	5333	7180	6255	6247
25.4	5369	7183	6272	6264
25.5	5400	7185	6290	6282
25.6	5434	7191	6307	6300
25.7	5471	7199	6321	6317
25.8	5507	7205	6333	6335
25.9	5541	7208	6350	6352
26	5574	7211	6365	6370
26.1	5604	7214	6383	6388
26.2	5639	7217	6399	6405
26.3	5665	7219	6413	6423
26.4	5696	7223	6427	6441
26.5	5725	7228	6442	6458
26.6	5753	7233	6458	6476
26.7	5779	7237	6473	6493
26.8	5812	7240	6491	6511
26.9	5840	7244	6507	6529
27	5873	7249	6526	6546
27.1	5902	7254	6541	6564
27.2	5925	7258	6559	6582
27.3	5952	7259	6576	6599
27.4	5984	7264	6596	6617
27.5	6011	7269	6615	6634
27.6	6034	7273	6633	6652
27.7	6052	7277	6654	6670
27.8	6075	7284	6673	6687
27.9	6094	7291	6693	6705
28	6116	7300	6712	6723
28.1	6133	7304	6737	6740
28.2	6154	7308	6758	6758
28.3	6174	7311	6782	6775
28.4	6200	7317	6801	6793
28.5	6216	7323	6820	6811
28.6	6235	7333	6842	6828
28.7	6252	7340	6859	6846
28.8	6269	7345	6880	6864
28.9	6288	7351	6902	6881
29	6303	7358	6926	6899
29.1	6313	7364	6949	6916
29.2	6329	7369	6970	6934
29.3	6338	7380	6991	6952
29.4	6354	7390	7015	6969
29.5	6372	7399	7038	6987
29.6	6385	7413	7060	7005
29.7	6401	7427	7079	7022
29.8	6414	7439	7101	7040
29.9	6426	7453	7119	7057
30	6438	7473	7137	7075
30.1	6479	7475	7150	7092
30.2	6520	7481	7166	7109
30.3	6561	7485	7179	7126
30.4	6605	7488	7195	7143
30.5	6649	7491	7209	7160
30.6	6690	7495	7223	7176
30.7	6731	7501	7238	7193
30.8	6771	7505	7252	7210
30.9	6811	7508	7265	7227
31	6854	7511	7278	7244
31.1	6894	7515	7292	7261
31.2	6935	7519	7306	7278
31.3	6974	7524	7320	7295
31.4	7012	7527	7333	7312
31.5	7055	7530	7348	7329
31.6	7092	7534	7362	7345
31.7	7133	7540	7376	7362
31.8	7173	7547	7389	7379
31.9	7210	7553	7403	7396
32	7244	7558	7417	7413
32.1	7280	7567	7433	7430
32.2	7313	7575	7447	7447
32.3	7345	7590	7462	7464
32.4	7370	7602	7480	7481
32.5	7388	7617	7496	7498
32.6	7405	7636	7512	7514
32.7	7416	7664	7529	7531
32.8	7426	7690	7546	7548
32.9	7435	7720	7563	7565
33	7444	7748	7578	7582
33.1	7450	7782	7593	7599
33.2	7458	7817	7609	7616
33.3	7464	7854	7623	7633
33.4	7468	7893	7637	7650
33.5	7473	7929	7652	7667
33.6	7476	7969	7667	7684
33.7	7480	8011	7683	7700
33.8	7483	8054	7698	7717
33.9	7488	8095	7711	7734
34	7490	8139	7726	7751
34.1	7493	8179	7740	7768
34.2	7497	8222	7755	7785
34.3	7501	8264	7769	7802
34.4	7504	8303	7784	7819
34.5	7508	8343	7800	7836
34.6	7510	8385	7813	7853
34.7	7512	8426	7827	7869
34.8	7515	8466	7842	7886
34.9	7519	8505	7857	7903
35	7523	8547	7872	7920
35.1	7547	8556	7890	7938
35.2	7566	8573	7909	7956
35.3	7586	8588	7926	7974
35.4	7600	8607	7947	7992
35.5	7615	8625	7968	8011
35.6	7629	8639	7988	8029
35.7	7640	8652	8008	8047
35.8	7651	8664	8032	8065
35.9	7659	8676	8053	8083
36	7671	8695	8074	8101
36.1	7679	8714	8095	8119
36.2	7686	8727	8115	8137
36.3	7697	8745	8135	8155
36.4	7705	8761	8155	8173
36.5	7710	8785	8176	8191
36.6	7717	8803	8195	8210
36.7	7724	8822	8214	8228
36.8	7734	8838	8235	8246
36.9	7743	8853	8254	8264
37	7750	8871	8270	8282
37.1	7757	8891	8289	8300
37.2	7764	8911	8309	8318
37.3	7770	8934	8330	8336
37.4	7775	8954	8351	8354
37.5	7783	8978	8372	8372
37.6	7790	9002	8392	8390
37.7	7798	9023	8407	8408
37.8	7805	9039	8425	8427
37.9	7813	9063	8443	8445
38	7819	9087	8460	8463
38.1	7824	9110	8479	8481
38.2	7830	9136	8494	8499
38.3	7838	9157	8512	8517
38.4	7847	9184	8533	8535
38.5	7855	9209	8549	8553
38.6	7862	9234	8569	8571
38.7	7869	9257	8586	8589
38.8	7876	9287	8606	8607
38.9	7882	9314	8625	8626
39	7888	9340	8644	8644
39.1	7896	9375	8659	8662
39.2	7904	9408	8675	8680
39.3	7911	9435	8693	8698
39.4	7918	9466	8710	8716
39.5	7926	9500	8727	8734
39.6	7934	9531	8745	8752
39.7	7942	9568	8761	8770
39.8	7948	9599	8777	8788
39.9	7954	9633	8796	8806
40	7959	9664	8814	8824
40.1	8007	9667	8840	8850
40.2	8054	9673	8866	8876
40.3	8101	9681	8892	8901
40.4	8148	9690	8916	8927
40.5	8197	9695	8940	8952
40.6	8247	9699	8966	8978
40.7	8297	9703	8992	9003
40.8	8344	9706	9019	9029
40.9	8392	9711	9046	9055
41	8439	9715	9072	9080
41.1	8488	9720	9101	9106
41.2	8535	9727	9128	9131
41.3	8582	9733	9152	9157
41.4	8630	9740	9179	9182
41.5	8678	9748	9205	9208
41.6	8727	9751	9229	9233
41.7	8773	9755	9255	9259
41.8	8820	9764	9282	9285
41.9	8869	9773	9305	9310
42	8915	9779	9331	9336
42.1	8963	9785	9357	9361
42.2	9010	9793	9383	9387
42.3	9056	9799	9409	9412
42.4	9103	9808	9432	9438
42.5	9151	9817	9458	9463
42.6	9196	9824	9485	9489
42.7	9240	9838	9509	9515
42.8	9281	9856	9535	9540
42.9	9326	9870	9560	9566
43	9371	9891	9584	9591
43.1	9416	9906	9608	9617
43.2	9456	9923	9632	9642
43.3	9501	9943	9654	9668
43.4	9542	9963	9678	9694
43.5	9581	9986	9701	9719
43.6	9615	10013	9724	9745
43.7	9643	10040	9748	9770
43.8	9666	10062	9775	9796
43.9	9687	10089	9802	9821
44	9700	10120	9830	9847
44.1	9711	10156	9857	9872
44.2	9716	10191	9883	9898
44.3	9721	10228	9911	9924
44.4	9727	10261	9937	9949
44.5	9733	10295	9963	9975
44.6	9738	10330	9989	10000
44.7	9743	10370	10015	10026
44.8	9749	10409	10043	10051
44.9	9754	10451	10068	10077
45	9758	10487	10095	10102
45.1	9804	10528	10134	10142
45.2	9838	10569	10175	10181
45.3	9865	10612	10217	10221
45.4	9888	10666	10258	10260
45.5	9911	10721	10301	10300
45.6	9930	10773	10337	10339
45.7	9946	10829	10377	10379
45.8	9962	10892	10412	10418
45.9	9978	10965	10447	10458
46	9985	11031	10484	10497
46.1	9996	11109	10522	10537
46.2	10007	11190	10557	10576
46.3	10018	11277	10591	10616
46.4	10027	11361	10624	10655
46.5	10038	11439	10659	10695
46.6	10047	11522	10693	10734
46.7	10057	11614	10727	10774
46.8	10068	11711	10763	10813
46.9	10081	11806	10799	10853
47	10091	11898	10831	10892
47.1	10101	11986	10866	10932
47.2	10110	12081	10900	10971
47.3	10115	12179	10934	11011
47.4	10126	12275	10969	11050
47.5	10136	12363	11003	11090
47.6	10147	12458	11039	11129
47.7	10156	12557	11074	11169
47.8	10165	12652	11109	11208
47.9	10176	12752	11146	11248
48	10187	12850	11180	11287
48.1	10197	12946	11213	11327
48.2	10206	13038	11249	11366
48.3	10218	13134	11287	11406
48.4	10228	13231	11322	11445
48.5	10234	13330	11360	11485
48.6	10240	13431	11395	11524
48.7	10246	13529	11430	11564
48.8	10252	13624	11467	11603
48.9	10260	13722	11503	11643
49	10267	13822	11538	11682
49.1	10274	13921	11577	11722
49.2	10279	14021	11612	11761
49.3	10281	14118	11647	11801
49.4	10286	14216	11682	11840
49.5	10292	14314	11718	11880
49.6	10297	14413	11755	11919
49.7	10304	14513	11791	11959
49.8	10311	14613	11827	11998
49.9	10317	14710	11864	12038
50	10324	14810	11901	12077
50.1	10369	14836	11932	12112
50.2	10404	14864	11961	12146
50.3	10441	14890	12001	12181
50.4	10484	14916	12034	12216
50.5	10516	14934	12086	12250
50.6	10545	14956	12127	12285
50.7	10578	14967	12173	12319
50.8	10594	14973	12208	12354
50.9	10607	14993	12250	12389
51	10639	15013	12294	12423
51.1	10659	15026	12324	12458
51.2	10684	15056	12357	12492
51.3	10716	15093	12389	12527
51.4	10745	15131	12421	12562
51.5	10761	15175	12456	12596
51.6	10779	15209	12497	12631
51.7	10807	15244	12522	12665
51.8	10830	15267	12558	12700
51.9	10846	15300	12589	12735
52	10869	15349	12626	12769
52.1	10902	15387	12655	12804
52.2	10927	15422	12685	12838
52.3	10947	15447	12720	12873
52.4	10961	15487	12762	12908
52.5	10980	15541	12793	12942
52.6	10989	15592	12827	12977
52.7	11003	15637	12862	13011
52.8	11025	15660	12896	13046
52.9	11050	15694	12933	13081
53	11070	15735	12963	13115
53.1	11084	15786	13010	13150
53.2	11098	15833	13038	13184
53.3	11111	15874	13076	13219
53.4	11124	15909	13113	13254
53.5	11142	15948	13150	13288
53.6	11157	15997	13187	13323
53.7	11176	16051	13221	13357
53.8	11189	16101	13262	13392
53.9	11200	16159	13294	13427
54	11212	16226	13330	13461
54.1	11225	16272	13361	13496
54.2	11239	16309	13392	13530
54.3	11251	16363	13424	13565
54.4	11264	16425	13459	13600
54.5	11278	16479	13494	13634
54.6	11287	16536	13529	13669
54.7	11293	16593	13566	13703
54.8	11298	16646	13597	13738
54.9	11303	16698	13631	13773
55	11318	16752	13671	13807
55.1	11414	16771	13707	13850
55.2	11495	16788	13740	13892
55.3	11576	16802	13771	13935
55.4	11670	16827	13812	13978
55.5	11763	16853	13853	14020
55.6	11840	16872	13892	14063
55.7	11909	16890	13930	14106
55.8	11986	16916	13956	14148
55.9	12063	16943	13987	14191
56	12136	16957	14031	14234
56.1	12208	16972	14059	14276
56.2	12281	16988	14103	14319
56.3	12353	17013	14152	14362
56.4	12436	17037	14189	14404
56.5	12491	17054	14234	14447
56.6	12569	17079	14277	14490
56.7	12653	17111	14323	14532
56.8	12712	17136	14371	14575
56.9	12783	17157	14417	14618
57	12835	17179	14464	14660
57.1	12877	17197	14511	14703
57.2	12912	17208	14555	14746
57.3	12951	17239	14600	14788
57.4	12999	17262	14654	14831
57.5	13065	17283	14702	14874
57.6	13115	17297	14751	14916
57.7	13136	17309	14803	14959
57.8	13175	17338	14859	15002
57.9	13198	17360	14910	15044
58	13240	17381	14969	15087
58.1	13251	17409	15021	15130
58.2	13293	17427	15079	15172
58.3	13322	17451	15131	15215
58.4	13342	17465	15182	15258
58.5	13365	17478	15239	15300
58.6	13386	17493	15292	15343
58.7	13416	17518	15355	15386
58.8	13447	17555	15405	15428
58.9	13462	17586	15452	15471
59	13483	17613	15499	15514
59.1	13518	17633	15549	15556
59.2	13541	17671	15600	15599
59.3	13563	17704	15650	15642
59.4	13586	17764	15697	15684
59.5	13629	17802	15749	15727
59.6	13650	17842	15792	15770
59.7	13680	17876	15848	15812
59.8	13706	17910	15893	15855
59.9	13713	17963	15944	15898
60	13728	18015	15994	15940
60.1	13797	18023	16023	15971
60.2	13853	18028	16055	16001
60.3	13920	18033	16075	16031
60.4	13979	18040	16098	16061
60.5	14021	18053	16136	16091
60.6	14074	18067	16162	16122
60.7	14110	18080	16189	16152
60.8	14162	18093	16215	16182
60.9	14198	18101	16240	16212
61	14226	18111	16279	16242
61.1	14275	18123	16303	16273
61.2	14311	18130	16338	16303
61.3	14334	18142	16375	16333
61.4	14367	18155	16408	16363
61.5	14426	18167	16436	16393
61.6	14461	18179	16475	16424
61.7	14529	18187	16505	16454
61.8	14569	18197	16539	16484
61.9	14593	18209	16580	16514
62	14659	18220	16616	16544
62.1	14702	18229	16646	16575
62.2	14738	18244	16681	16605
62.3	14754	18254	16713	16635
62.4	14772	18266	16745	16665
62.5	14792	18285	16784	16696
62.6	14853	18300	16813	16726
62.7	14885	18313	16849	16756
62.8	14918	18325	16887	16786
62.9	14954	18338	16916	16816
63	14997	18346	16946	16847
63.1	15025	18354	16976	16877
63.2	15048	18366	17006	16907
63.3	15073	18375	17044	16937
63.4	15102	18384	17080	16967
63.5	15123	18398	17118	16998
63.6	15144	18407	17145	17028
63.7	15168	18415	17179	17058
63.8	15190	18426	17216	17088
63.9	15208	18437	17256	17118
64	15229	18451	17292	17149
64.1	15247	18471	17315	17179
64.2	15266	18487	17344	17209
64.3	15285	18502	17373	17239
64.4	15299	18523	17407	17269
64.5	15313	18541	17438	17300
64.6	15327	18570	17468	17330
64.7	15343	18597	17497	17360
64.8	15363	18622	17523	17390
64.9	15389	18647	17553	17420
65	15414	18673	17581	17451
65.1	15520	18678	17621	17493
65.2	15625	18683	17658	17535
65.3	15727	18689	17695	17578
65.4	15832	18692	17733	17620
65.5	15939	18696	17772	17663
65.6	16049	18700	17809	17705
65.7	16156	18705	17845	17748
65.8	16264	18712	17882	17790
65.9	16376	18720	17920	17833
66	16485	18726	17958	17875
66.1	16587	18732	17999	17917
66.2	16694	18738	18038	17960
66.3	16802	18746	18077	18002
66.4	16903	18755	18115	18045
66.5	17016	18766	18154	18087
66.6	17123	18772	18192	18130
66.7	17234	18779	18231	18172
66.8	17342	18788	18270	18214
66.9	17453	18799	18308	18257
67	17556	18812	18345	18299
67.1	17663	18818	18382	18342
67.2	17757	18826	18420	18384
67.3	17849	18834	18459	18427
67.4	17947	18850	18497	18469
67.5	18044	18861	18534	18512
67.6	18144	18880	18571	18554
67.7	18233	18901	18609	18596
67.8	18305	18922	18651	18639
67.9	18357	18945	18691	18681
68	18408	18971	18734	18724
68.1	18461	19008	18777	18766
68.2	18493	19053	18821	18809
68.3	18514	19119	18862	18851
68.4	18545	19199	18903	18894
68.5	18566	19279	18938	18936
68.6	18586	19365	18977	18978
68.7	18605	19457	19012	19021
68.8	18619	19554	19052	19063
68.9	18634	19652	19088	19106
69	18658	19754	19124	19148
69.1	18678	19852	19161	19191
69.2	18687	19955	19197	19233
69.3	18699	20056	19234	19275
69.4	18706	20154	19272	19318
69.5	18717	20251	19309	19360
69.6	18726	20354	19347	19403
69.7	18737	20449	19384	19445
69.8	18747	20543	19422	19488
69.9	18753	20636	19461	19530
70	18760	20736	19500	19573
70.1	18807	20747	19532	19604
70.2	18855	20761	19564	19635
70.3	18899	20779	19595	19666
70.4	18943	20799	19626	19698
70.5	18978	20819	19660	19729
70.6	19016	20832	19697	19760
70.7	19056	20846	19731	19792
70.8	19098	20862	19760	19823
70.9	19135	20885	19791	19854
71	19173	20900	19823	19886
71.1	19209	20912	19857	19917
71.2	19250	20925	19893	19948
71.3	19286	20941	19927	19980
71.4	19325	20957	19962	20011
71.5	19361	20975	19997	20042
71.6	19388	20990	20032	20074
71.7	19420	21001	20063	20105
71.8	19455	21009	20096	20136
71.9	19485	21032	20128	20168
72	19525	21051	20165	20199
72.1	19558	21067	20201	20230
72.2	19586	21086	20237	20261
72.3	19619	21101	20271	20293
72.4	19640	21113	20308	20324
72.5	19663	21142	20339	20355
72.6	19690	21159	20375	20387
72.7	19717	21182	20411	20418
72.8	19736	21195	20445	20449
72.9	19763	21220	20481	20481
73	19785	21253	20515	20512
73.1	19800	21270	20553	20543
73.2	19828	21289	20590	20575
73.3	19841	21310	20625	20606
73.4	19864	21343	20660	20637
73.5	19883	21372	20698	20669
73.6	19901	21404	20732	20700
73.7	19912	21429	20770	20731
73.8	19929	21458	20800	20762
73.9	19947	21492	20834	20794
74	19965	21520	20870	20825
74.1	19981	21550	20906	20856
74.2	19993	21591	20940	20888
74.3	20012	21635	20971	20919
74.4	20025	21682	21006	20950
74.5	20039	21718	21039	20982
74.6	20056	21754	21072	21013
74.7	20077	21797	21105	21044
74.8	20089	21830	21137	21076
74.9	20100	21876	21167	21107
75	20119	21910	21201	21138
75.1	20153	21918	21213	21156
75.2	20200	21924	21226	21174
75.3	20230	21933	21241	21192
75.4	20261	21941	21257	21210
75.5	20311	21945	21272	21228
75.6	20341	21954	21286	21246
75.7	20386	21961	21300	21264
75.8	20432	21970	21316	21282
75.9	20461	21980	21329	21300
76	20494	21989	21343	21318
76.1	20539	21993	21362	21336
76.2	20559	21999	21380	21354
76.3	20585	22009	21394	21372
76.4	20623	22024	21409	21389
76.5	20650	22039	21427	21407
76.6	20675	22046	21442	21425
76.7	20708	22054	21459	21443
76.8	20733	22063	21472	21461
76.9	20759	22085	21490	21479
77	20780	22105	21510	21497
77.1	20806	22116	21530	21515
77.2	20823	22135	21545	21533
77.3	20841	22149	21564	21551
77.4	20866	22165	21582	21569
77.5	20891	22189	21601	21587
77.6	20910	22213	21620	21605
77.7	20931	22241	21639	21623
77.8	20947	22266	21656	21641
77.9	20965	22287	21675	21659
78	20982	22300	21695	21677
78.1	20993	22321	21713	21695
78.2	21004	22352	21729	21712
78.3	21013	22382	21748	21730
78.4	21021	22404	21761	21748
78.5	21041	22433	21779	21766
78.6	21058	22470	21796	21784
78.7	21069	22505	21810	21802
78.8	21078	22537	21826	21820
78.9	21094	22581	21838	21838
79	21103	22613	21853	21856
79.1	21111	22642	21867	21874
79.2	21124	22680	21883	21892
79.3	21142	22730	21900	21910
79.4	21149	22765	21914	21928
79.5	21161	22806	21926	21946
79.6	21170	22852	21941	21964
79.7	21175	22901	21954	21982
79.8	21181	22949	21967	22000
79.9	21191	22993	21979	22018
80	21196	23032	21994	22035
80.1	21217	23037	22009	22050
80.2	21241	23043	22023	22065
80.3	21270	23049	22042	22080
80.4	21298	23055	22060	22095
80.5	21327	23061	22074	22110
80.6	21347	23067	22092	22125
80.7	21366	23073	22106	22140
80.8	21385	23081	22125	22155
80.9	21401	23090	22140	22170
81	21422	23100	22156	22185
81.1	21442	23105	22169	22200
81.2	21460	23109	22185	22214
81.3	21471	23116	22201	22229
81.4	21483	23124	22219	22244
81.5	21501	23136	22235	22259
81.6	21515	23144	22249	22274
81.7	21531	23149	22267	22289
81.8	21540	23151	22285	22304
81.9	21554	23156	22299	22319
82	21569	23163	22317	22334
82.1	21582	23174	22331	22349
82.2	21589	23182	22346	22364
82.3	21604	23193	22361	22379
82.4	21613	23199	22378	22393
82.5	21622	23212	22395	22408
82.6	21631	23219	22412	22423
82.7	21648	23230	22430	22438
82.8	21658	23239	22446	22453
82.9	21665	23256	22461	22468
83	21671	23276	22480	22483
83.1	21678	23290	22497	22498
83.2	21684	23306	22511	22513
83.3	21701	23323	22526	22528
83.4	21716	23338	22543	22543
83.5	21724	23358	22558	22558
83.6	21734	23377	22577	22572
83.7	21742	23393	22590	22587
83.8	21748	23410	22608	22602
83.9	21754	23424	22625	22617
84	21764	23438	22640	22632
84.1	21771	23463	22656	22647
84.2	21780	23487	22669	22662
84.3	21788	23510	22679	22677
84.4	21791	23538	22691	22692
84.5	21797	23566	22706	22707
84.6	21801	23597	22721	22722
84.7	21806	23629	22734	22736
84.8	21809	23655	22747	22751
84.9	21816	23683	22760	22766
85	21824	23722	22777	22781
85.1	21858	23726	22790	22797
85.2	21890	23729	22805	22813
85.3	21925	23731	22819	22829
85.4	21958	23732	22834	22845
85.5	21990	23733	22852	22861
85.6	22020	23735	22867	22877
85.7	22055	23740	22881	22893
85.8	22086	23746	22899	22909
85.9	22116	23752	22914	22925
86	22146	23759	22930	22941
86.1	22182	23762	22946	22957
86.2	22203	23764	22964	22973
86.3	22235	23767	22980	22989
86.4	22262	23771	22996	23005
86.5	22293	23775	23010	23021
86.6	22322	23781	23024	23037
86.7	22349	23787	23041	23053
86.8	22381	23791	23055	23069
86.9	22411	23794	23070	23085
87	22440	23796	23085	23101
87.1	22459	23800	23104	23118
87.2	22487	23805	23121	23134
87.3	22518	23812	23135	23150
87.4	22543	23816	23150	23166
87.5	22569	23820	23167	23182
87.6	22600	23824	23187	23198
87.7	22623	23830	23203	23214
87.8	22649	23835	23218	23230
87.9	22674	23841	23238	23246
88	22698	23846	23254	23262
88.1	22717	23855	23271	23278
88.2	22748	23869	23289	23294
88.3	22772	23878	23308	23310
88.4	22791	23886	23328	23326
88.5	22808	23899	23343	23342
88.6	22825	23905	23359	23358
88.7	22841	23917	23379	23374
88.8	22860	23923	23396	23390
88.9	22879	23932	23414	23406
89	22896	23940	23433	23422
89.1	22912	23956	23452	23438
89.2	22929	23969	23469	23454
89.3	22943	23983	23484	23470
89.4	22950	24003	23501	23486
89.5	22964	24020	23518	23502
89.6	22977	24031	23534	23518
89.7	22987	24041	23553	23534
89.8	22998	24048	23568	23550
89.9	23013	24068	23585	23566
90	23024	24087	23601	23582
90.1	23057	24098	23619	23600
90.2	23086	24106	23633	23617
90.3	23119	24114	23649	23635
90.4	23153	24122	23665	23653
90.5	23183	24131	23683	23670
90.6	23219	24141	23700	23688
90.7	23250	24149	23716	23705
90.8	23285	24161	23732	23723
90.9	23310	24173	23749	23741
91	23331	24186	23768	23758
