Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000162.spe,165.61,6.63,1,0.018664,-0.008152,0.009506,0.092334,44658.60547,1.43,0,94,74,106,81,41,107,13,0,151,32,0,2828,755,365,0,0,214,0,54,182,441,21,0,0,0,0,16,0,23,117,0,0,117740,17037,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000163.spe,166.61,6.6,1,0.018664,-0.008152,0.009506,0.092334,44498.73828,1.52,0,114,84,94,94,27,115,0,18,71,38,21,3321,736,415,8,13,118,0,185,442,660,0,0,0,0,0,0,31,39,77,54,10,116960,17214,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000164.spe,167.61,6.65,1,0.018664,-0.008152,0.009506,0.092334,45052.83984,1.83,0,118,103,80,58,47,129,14,0,129,0,0,3488,854,319,0,15,349,42,28,436,675,0,0,0,0,34,14,0,20,75,0,0,119157,17365,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000165.spe,168.61,6.62,1,0.018664,-0.008152,0.009506,0.092334,44868.83203,1.53,13,107,85,82,59,80,146,35,47,175,20,0,3455,751,343,0,86,99,190,146,256,637,0,0,0,0,16,12,10,42,166,36,91,117580,17125,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000166.spe,169.61,6.61,1,0.018664,-0.008152,0.009506,0.092334,44907.78125,1.5,0,59,84,99,57,107,150,6,81,103,66,0,2713,770,349,17,62,229,46,194,440,570,6,0,0,0,0,0,0,71,146,18,43,119613,17509,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000167.spe,170.61,6.61,1,0.018664,-0.008152,0.009506,0.092334,44741.47266,1.5,0,76,58,54,58,25,99,0,52,78,26,0,2699,715,249,0,0,276,0,150,296,430,5,0,0,0,0,18,46,21,183,0,64,118366,17003,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000168.spe,171.61,6.6,1,0.018664,-0.008152,0.009506,0.092334,44203.00781,1.53,0,90,98,111,59,43,143,7,7,90,14,29,2268,813,249,0,0,172,0,0,108,572,7,0,0,0,0,17,13,40,308,18,16,116443,16772,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000169.spe,172.61,6.6,1,0.018664,-0.008152,0.009506,0.092334,44215.07422,1.36,0,89,62,104,75,54,92,0,8,83,18,14,2373,785,451,0,8,184,196,236,240,789,15,0,0,0,0,11,0,30,129,105,41,116550,17071,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000170.spe,173.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,44102.66797,1.6,0,134,132,97,95,39,135,24,32,50,51,37,1629,658,400,11,57,16,0,98,38,462,0,0,0,8,7,0,21,8,98,0,0,117201,16888,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000171.spe,174.61,6.6,1,0.018664,-0.008152,0.009506,0.092334,44260.13672,1.6,0,93,84,81,78,0,117,38,32,77,26,0,1631,803,432,18,0,0,9,0,434,544,0,0,0,0,8,18,0,48,143,103,10,116927,16959,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000172.spe,175.61,6.61,1,0.018664,-0.008152,0.009506,0.092334,44284.72656,1.59,0,113,106,87,70,29,115,0,0,66,0,0,1792,795,391,50,0,142,53,52,159,556,9,0,0,0,0,0,7,30,186,0,37,117767,17055,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000173.spe,176.61,6.6,1,0.018664,-0.008152,0.009506,0.092334,44179.84766,1.41,0,86,39,73,44,33,107,27,0,118,45,16,2708,797,522,11,0,102,73,85,232,556,0,0,0,0,15,5,0,42,90,17,58,116654,17181,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000174.spe,177.61,6.58,1,0.018664,-0.008152,0.009506,0.092334,44074.39844,1.49,0,98,136,115,114,67,132,0,16,87,10,20,2333,708,418,0,64,288,0,257,394,346,6,0,0,0,0,8,4,46,187,45,58,116004,17174,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000175.spe,178.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,44329.21094,1.56,0,102,76,80,52,39,101,0,17,24,46,0,2047,755,347,0,55,205,0,76,383,471,0,0,0,0,0,7,0,39,178,0,0,118012,17392,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000176.spe,179.61,6.62,1,0.018664,-0.008152,0.009506,0.092334,44620.19531,1.74,0,68,40,30,65,27,113,0,33,97,49,0,2165,770,245,0,33,253,144,144,98,621,0,0,0,0,24,5,0,45,130,0,67,119422,17415,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000177.spe,180.61,6.65,1,0.018664,-0.008152,0.009506,0.092334,44568.65234,1.7,0,59,96,88,69,25,71,39,8,53,7,6,2312,838,353,0,67,290,120,180,253,425,0,0,0,0,0,0,0,34,173,33,46,118355,16960,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000178.spe,181.61,6.57,1,0.018664,-0.008152,0.009506,0.092334,44372.49219,1.51,0,99,83,44,30,0,103,5,45,51,15,24,2700,739,364,0,16,250,38,85,146,836,0,0,0,0,0,10,8,0,225,0,0,116930,16763,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000179.spe,182.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,44541.64453,1.57,0,63,80,75,36,20,90,5,33,58,65,0,2402,722,360,0,55,348,62,236,344,569,0,0,0,0,0,0,10,24,223,0,72,117937,17090,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000180.spe,183.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,44692.85547,1.49,0,105,66,53,63,32,107,5,17,92,22,14,4571,828,515,0,53,468,0,143,64,605,0,0,0,0,22,32,23,61,173,0,107,116575,16925,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000181.spe,184.61,6.55,1,0.018664,-0.008152,0.009506,0.092334,45050.27734,1.59,0,103,87,86,69,69,80,0,22,74,71,11,3123,730,408,0,77,453,0,89,96,388,0,0,0,0,28,0,18,0,204,0,38,118276,17373,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000182.spe,185.61,6.58,1,0.018664,-0.008152,0.009506,0.092334,45147.39453,1.54,0,40,54,36,43,45,99,0,0,63,70,33,2875,767,393,0,0,411,48,152,174,418,0,0,0,0,15,0,10,27,59,0,6,118798,17327,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000183.spe,186.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,45146.23438,1.52,0,75,78,68,46,33,109,9,17,56,18,25,3702,682,375,0,0,465,0,0,134,851,0,0,0,0,10,31,20,0,45,0,66,118188,17386,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000184.spe,187.61,6.58,1,0.018664,-0.008152,0.009506,0.092334,45205.26953,1.46,0,99,45,59,36,40,104,0,6,63,43,13,3820,789,475,0,94,444,56,233,286,530,0,0,0,13,15,17,7,41,206,91,71,118575,17336,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000185.spe,188.61,6.57,1,0.018664,-0.008152,0.009506,0.092334,45359.55469,1.45,0,132,40,60,67,33,115,7,11,116,44,0,6344,736,467,0,43,363,0,115,126,562,0,0,0,0,20,19,0,40,115,49,0,116737,17798,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000186.spe,189.61,6.56,1,0.018664,-0.008152,0.009506,0.092334,45295.04688,1.54,0,100,124,62,69,33,121,13,25,85,48,5,5900,785,449,0,0,279,0,103,141,591,0,0,0,9,0,5,30,0,132,0,0,117923,17120,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000187.spe,190.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,45119.30469,1.66,0,73,54,41,24,10,99,0,0,64,38,8,3877,759,346,0,114,375,0,179,52,924,0,0,0,0,6,23,8,57,265,0,45,118116,17556,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000188.spe,191.61,6.58,1,0.018664,-0.008152,0.009506,0.092334,45311.62109,1.79,0,82,50,34,47,0,118,0,0,101,55,0,7023,844,431,0,6,361,0,126,356,360,0,0,16,12,0,0,18,27,62,0,0,117526,17315,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000189.spe,192.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,45159.26172,1.83,0,58,48,40,39,24,125,0,40,138,52,0,5085,748,391,0,0,382,0,298,128,1053,0,0,20,10,33,0,0,0,231,0,12,116642,17873,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000190.spe,193.61,6.59,1,0.018664,-0.008152,0.009506,0.092334,45053.125,1.51,0,53,24,65,30,33,159,31,32,147,42,0,3751,868,312,0,42,184,0,0,292,731,0,0,0,0,27,12,26,22,121,0,0,118280,17706,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000191.spe,194.61,6.57,1,0.018664,-0.008152,0.009506,0.092334,45192.42969,1.46,27,58,62,62,50,36,165,10,33,214,46,10,4714,780,365,0,41,298,65,201,185,1009,0,0,0,0,29,25,0,7,77,0,34,118261,18140,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000192.spe,195.61,6.57,1,0.018664,-0.008152,0.009506,0.092334,45207.19922,1.2,0,52,70,33,36,34,125,0,69,252,30,23,4398,781,303,28,58,310,157,123,177,681,0,6,0,0,21,16,8,67,165,0,27,117275,17852,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000193.spe,196.61,6.55,1,0.018664,-0.008152,0.009506,0.092334,44958.4375,1.15,11,54,69,61,0,21,126,15,23,115,27,0,3091,802,245,0,98,430,5,231,251,980,0,0,0,6,16,12,0,53,188,20,88,117826,18689,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000194.spe,197.61,6.52,1,0.018664,-0.008152,0.009506,0.092334,44736.25,1.24,7,36,44,65,39,29,146,20,5,49,56,0,2129,767,256,36,120,412,0,221,338,556,9,0,28,0,0,5,24,0,132,0,60,118325,18109,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000195.spe,198.61,6.52,1,0.018664,-0.008152,0.009506,0.092334,44964.88672,1.29,0,51,57,68,60,47,78,17,12,102,37,0,3058,756,220,0,46,372,21,119,300,821,0,0,0,0,0,15,25,0,186,60,36,117641,18258,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000196.spe,199.61,6.54,1,0.018664,-0.008152,0.009506,0.092334,45046.63672,1.24,0,65,49,58,46,18,73,12,0,167,26,0,3632,757,163,0,193,450,85,41,149,748,13,0,0,9,22,0,0,13,211,0,0,117586,18231,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000197.spe,200.61,6.54,1,0.018664,-0.008152,0.009506,0.092334,44936.93359,1.16,0,93,88,75,26,60,124,20,14,74,53,25,3545,778,197,0,30,294,0,0,324,722,0,0,0,17,0,0,12,9,223,12,0,117285,18110,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000198.spe,201.61,6.55,1,0.018664,-0.008152,0.009506,0.092334,44887.68359,1.25,0,77,83,95,18,30,82,19,44,95,35,14,3246,778,282,0,0,365,93,266,136,630,0,0,32,0,0,8,27,11,173,45,16,117245,17984,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000199.spe,202.61,6.55,1,0.018664,-0.008152,0.009506,0.092334,45005.125,1.19,0,10,66,46,37,18,90,0,40,107,38,0,4908,642,153,0,54,420,0,191,371,708,0,0,14,0,8,21,0,59,199,0,0,116245,17656,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000200.spe,203.61,6.63,1,0.018664,-0.008152,0.009506,0.092334,45320.47266,1.2,0,80,89,74,82,44,86,0,10,141,79,15,4806,740,207,9,0,318,5,84,61,545,0,0,0,0,0,11,26,8,196,38,0,116488,18014,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000201.spe,204.61,6.71,1,0.018664,-0.008152,0.009506,0.092334,45222.04297,1.31,0,67,77,67,32,44,128,0,27,137,68,0,3858,796,328,0,90,276,128,248,299,953,0,0,0,11,0,0,0,32,121,27,0,117716,17805,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000202.spe,205.61,6.69,1,0.018664,-0.008152,0.009506,0.092334,45453.76563,1.15,0,69,16,70,38,30,120,0,33,272,57,47,5668,852,272,70,121,307,0,204,322,868,0,0,0,0,0,10,7,37,160,74,100,116649,17701,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000203.spe,206.61,6.69,1,0.018664,-0.008152,0.009506,0.092334,45400.375,1.29,0,93,76,62,47,26,92,7,58,175,0,0,4348,759,248,0,86,262,35,92,367,600,0,18,9,11,23,0,0,0,166,12,35,117819,18183,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000204.spe,207.61,6.72,1,0.018664,-0.008152,0.009506,0.092334,45460.07813,1.5,0,34,16,0,21,0,128,16,49,167,44,0,3944,792,202,0,42,155,22,72,135,517,0,0,0,21,19,0,16,107,276,23,74,118509,18574,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000205.spe,208.61,6.74,1,0.018664,-0.008152,0.009506,0.092334,45337.96094,1.11,0,66,24,48,20,25,104,12,67,193,60,10,4431,728,296,0,52,207,174,201,281,769,0,6,0,9,0,38,32,16,264,13,114,116771,18154,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000206.spe,209.61,6.74,1,0.018664,-0.008152,0.009506,0.092334,45359.17969,1.36,0,6,50,21,0,30,127,14,11,109,71,0,3413,809,411,0,147,212,47,133,0,338,33,0,22,0,0,15,37,0,0,0,96,117835,17907,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000207.spe,210.61,6.77,1,0.018664,-0.008152,0.009506,0.092334,45368.86328,1.46,0,38,82,76,10,15,141,0,4,139,38,5,3332,819,264,52,34,155,0,219,385,510,7,0,0,0,0,21,17,94,261,0,75,118826,17721,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000208.spe,211.61,6.76,1,0.018664,-0.008152,0.009506,0.092334,45229.66016,1.25,0,87,45,46,30,33,129,16,57,121,62,30,3254,871,375,14,75,264,0,170,302,619,4,0,0,0,27,9,4,120,199,33,130,117449,17667,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000209.spe,212.61,6.8,1,0.018664,-0.008152,0.009506,0.092334,45342.92969,1.37,0,44,50,44,67,39,132,24,47,176,37,18,3486,755,296,0,129,227,125,141,96,431,0,11,0,0,33,37,8,10,280,90,29,118292,17868,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000210.spe,213.61,6.82,1,0.018664,-0.008152,0.009506,0.092334,45375.47266,1.41,0,51,24,61,29,29,131,10,9,124,59,0,3960,825,356,37,36,193,16,0,171,844,0,0,22,0,0,21,20,70,179,54,68,117469,17611,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000211.spe,214.61,6.8,1,0.018664,-0.008152,0.009506,0.092334,45309.94922,1.35,0,91,94,73,58,24,106,10,29,174,33,13,3504,842,360,0,54,147,0,114,211,615,0,0,11,0,0,0,0,16,123,64,52,117420,17958,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000212.spe,215.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,45331.91406,1.29,0,68,55,38,36,6,147,8,39,145,26,38,3448,790,403,22,0,291,54,245,123,689,0,0,0,0,28,12,0,38,54,0,33,117613,17942,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000213.spe,216.61,6.81,1,0.018664,-0.008152,0.009506,0.092334,45346.18359,1.33,0,64,29,49,23,14,137,0,0,173,31,42,3222,768,317,0,36,271,0,256,43,702,0,0,0,7,31,0,0,73,197,112,9,115701,17862,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000214.spe,217.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,45244.90625,1.33,0,61,32,55,39,27,134,27,42,129,57,0,3527,815,285,25,22,135,0,5,192,798,0,0,0,0,44,15,0,78,170,94,44,115930,18481,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000215.spe,218.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,45353.51563,1.51,0,61,65,64,71,23,130,42,51,189,47,6,2971,824,395,0,5,180,73,92,203,1123,0,0,0,8,43,15,12,56,59,0,46,118192,18532,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000216.spe,219.61,6.82,1,0.018664,-0.008152,0.009506,0.092334,45149.39453,1.24,0,94,81,90,38,22,88,13,33,99,41,0,4310,722,420,10,127,301,53,193,160,1165,0,0,0,15,0,11,13,13,179,146,70,114986,18167,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000217.spe,220.61,6.8,1,0.018664,-0.008152,0.009506,0.092334,45231.68359,1.27,0,26,98,59,51,11,101,0,37,76,130,27,4411,760,513,27,0,194,0,58,79,908,0,0,15,0,0,11,27,0,122,0,79,114858,18050,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000218.spe,221.61,6.83,1,0.018664,-0.008152,0.009506,0.092334,45084.62109,1.21,0,75,78,53,38,41,93,15,9,149,37,26,3975,788,436,0,0,110,0,226,170,1223,0,4,0,0,28,52,0,31,155,0,0,114584,18700,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000219.spe,222.61,6.81,1,0.018664,-0.008152,0.009506,0.092334,45228.82031,1.37,0,65,37,48,33,44,112,0,5,193,14,23,4805,752,412,0,209,196,139,123,299,1041,0,0,0,0,32,20,0,33,120,96,88,114570,18063,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000220.spe,223.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,45284,1.29,0,110,75,89,21,20,107,0,35,176,37,0,4631,732,549,0,0,299,0,79,217,1002,0,0,0,0,31,28,0,0,212,53,0,115047,18226,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000221.spe,224.61,6.83,1,0.018664,-0.008152,0.009506,0.092334,45236.08984,1.28,0,61,72,45,52,0,128,9,31,103,63,0,3620,783,467,0,88,257,36,264,196,1091,0,0,30,25,0,18,48,55,100,34,82,116124,18246,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000222.spe,225.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,45443.42969,1.28,0,62,33,33,41,15,109,0,0,101,0,0,4320,831,475,0,60,181,65,152,292,1294,0,0,0,0,0,7,0,48,172,46,0,116001,18333,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000223.spe,226.61,6.83,1,0.018664,-0.008152,0.009506,0.092334,45384.79297,1.26,0,75,21,111,16,33,87,0,46,169,11,9,4803,779,471,0,186,228,223,86,82,992,0,0,0,0,16,14,0,95,189,29,38,114949,17886,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000224.spe,227.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,45425.69922,1.54,0,31,36,29,41,16,143,9,33,205,43,0,4780,735,557,33,70,327,0,267,147,1177,43,4,0,9,67,51,8,65,177,14,145,115631,18798,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000225.spe,228.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,45605.07422,1.33,0,55,25,32,0,0,154,0,54,180,87,0,5983,813,506,0,68,338,113,142,140,1314,0,0,0,14,21,7,23,13,196,53,73,114681,18819,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000226.spe,229.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,45669.72266,1.16,6,75,69,63,12,22,112,0,7,294,37,0,6875,674,495,40,40,281,0,93,504,1348,0,0,0,0,29,17,16,53,244,88,110,114296,18611,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000227.spe,230.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,45667.76953,1.16,18,69,28,54,41,13,113,0,59,300,33,61,7160,764,541,0,0,305,0,171,205,1472,0,0,0,0,51,37,0,51,108,101,5,112952,19506,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000228.spe,231.61,6.83,1,0.018664,-0.008152,0.009506,0.092334,45399.01563,1.28,0,0,0,18,0,16,117,0,21,344,70,5,7467,728,504,0,15,350,18,245,207,2009,0,0,20,8,6,22,32,0,184,79,17,111335,19438,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000229.spe,232.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,45289.01563,1.1,14,80,52,41,44,25,135,28,46,331,72,0,8189,823,633,0,47,323,118,269,193,2456,0,32,12,9,15,42,47,0,294,120,71,109345,19252,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000230.spe,233.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,44645.53906,1.16,4,59,58,0,40,0,170,0,48,280,46,33,7503,696,745,0,85,224,111,328,335,2230,0,0,8,9,19,20,40,9,197,47,24,108225,19624,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000231.spe,234.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,44481.58203,1.05,7,0,31,38,20,0,178,0,42,346,29,0,8713,633,984,0,34,355,0,191,105,2312,0,0,0,0,36,43,24,0,44,30,103,106179,19551,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000232.spe,235.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,44306.91016,1.45,0,0,50,34,26,22,128,0,35,481,87,31,10901,677,916,0,153,173,208,231,235,3392,4,0,0,22,69,53,17,30,226,85,49,102131,19574,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000233.spe,236.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,44637.01172,1.19,29,46,34,59,59,18,118,0,77,673,72,7,12522,527,1013,0,37,200,220,210,40,3160,0,0,0,35,82,38,0,8,107,64,63,101333,20747,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000234.spe,237.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,43990.74609,1.75,8,10,30,0,34,0,144,17,86,636,93,0,12877,623,866,0,181,219,169,212,102,3236,0,18,24,11,20,51,48,8,144,133,130,97976,20763,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000235.spe,238.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43975.39844,1.42,6,24,42,40,0,43,150,0,74,591,108,0,11222,591,1066,40,101,171,104,390,145,3198,25,0,0,0,76,55,25,7,145,56,50,97964,20981,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000236.spe,239.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43199.625,1.4,0,0,0,0,14,16,183,0,36,695,59,7,12233,671,1027,0,189,96,181,166,337,3579,0,6,0,4,64,56,0,4,0,112,82,94137,20657,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000237.spe,240.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,42905.96875,1.04,14,30,23,18,14,8,116,12,33,538,50,0,11095,689,1151,33,155,98,163,272,135,3840,0,0,0,34,60,14,6,88,125,99,42,93293,21109,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000238.spe,241.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,43408.9375,1.45,4,0,35,14,22,0,107,0,86,596,69,51,12631,595,1162,0,161,0,157,258,77,3899,0,0,0,5,13,31,57,0,107,49,67,93676,21953,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000239.spe,242.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,43846.0625,1.29,0,0,0,11,24,6,79,0,39,758,120,0,14079,608,1210,23,136,35,223,210,287,4785,0,0,26,9,0,27,56,0,19,0,38,94490,21932,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000240.spe,243.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,43547.18359,1.36,27,13,40,17,0,69,154,16,83,763,69,0,12670,487,1279,0,137,169,306,327,98,3960,5,22,29,0,13,58,36,0,48,53,58,94594,21361,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000241.spe,244.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,43658.28906,1.16,23,49,66,41,51,34,146,19,114,871,105,0,13506,690,1166,45,73,59,135,251,214,4167,11,5,28,5,26,64,27,0,71,27,0,93853,21596,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000242.spe,245.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43190.89453,1.21,49,0,91,0,52,31,165,0,100,779,108,0,13935,689,1277,0,88,0,19,253,85,3611,0,12,46,0,19,46,33,0,112,0,72,94063,20983,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000243.spe,246.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43358.28516,1.14,14,36,50,0,54,29,137,44,116,948,41,0,15252,629,1100,34,61,51,116,390,131,3295,0,9,18,14,33,64,30,22,48,117,157,94331,21676,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000244.spe,247.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,42987.27344,1.39,0,0,0,40,62,0,145,0,112,979,81,0,14500,619,969,0,129,57,129,620,48,4025,0,0,36,0,48,57,30,33,159,51,34,92917,21048,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000245.spe,248.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43451.66016,1.12,0,0,0,25,0,0,156,0,90,892,71,25,13371,642,963,0,117,112,133,380,163,3519,17,0,5,0,31,46,38,37,144,125,127,94106,21205,Cr,2
